,run_ID,patch_size,test_region,epochs_trained,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_auroc,train_loss,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size
0,Test_Har_outer_15px_2026-07-22,15,Hartbeespoort,18,0.30176508133336316,0.8868110179901123,0.8722222447395325,0.9837092757225037,0.7834331393241882,0.984430193901062,0.11452306625368468,0.9623507857322693,0.9623028635978699,0.9595204591751099,0.965101420879364,0.9909054040908813,0.31842848360700604,0.006451184267959454,0.009583029730571667,64
1,Test_Rod_outer_15px_2026-07-22,15,Rodman,9,0.17706047983641254,0.934867799282074,0.9350903034210205,0.9328140020370483,0.9373776912689209,0.9806013107299805,0.07183892894837766,0.9755425453186035,0.9754748940467834,0.9720299243927002,0.9789443612098694,0.9961692094802856,0.29701407711980565,0.00029030701473594804,5.204950412995212e-06,64
2,Test_Mul_outer_15px_2026-07-22,15,Mula,14,0.23177363611326254,0.9222972989082336,0.9182326197624207,0.9358177781105042,0.9012961387634277,0.9709300398826599,0.04973918251458917,0.984628438949585,0.9846306443214417,0.9830292463302612,0.9862372279167175,0.9979066848754883,0.3915741122102389,0.0012123634441485443,0.0008826466130239893,64
3,Test_Inl_outer_15px_2026-07-22,15,Inle,13,0.16613791263103486,0.9399999976158142,0.9415774345397949,0.9174572825431824,0.9670000076293945,0.9834359884262085,0.13477857218092665,0.9553879499435425,0.9552871584892273,0.9515901803970337,0.9590129256248474,0.9875614643096924,0.323540359302987,0.008590800523740923,0.007553503645583194,64
4,Test_Vem_outer_15px_2026-07-22,15,Vembanad,14,0.09687785419089334,0.9625374674797058,0.9624812602996826,0.964894711971283,0.9600798487663269,0.9940499067306519,0.060019810522076125,0.9792063236236572,0.9791238903999329,0.9768427014350891,0.9814158082008362,0.9973543286323547,0.28933092858186743,0.0008924312601060753,1.0719864040714892e-06,64
5,Test_Val_outer_15px_2026-07-22,15,Valsequillo,12,0.39369285481744537,0.8720588088035583,0.8585366010665894,0.9599999785423279,0.7764706015586853,0.9664763808250427,0.07654974281606729,0.9749099016189575,0.9748137593269348,0.9725368022918701,0.9771013855934143,0.9955463409423828,0.24694648069835734,0.003816555624863523,0.0011909616630592517,64
6,Test_Raw_outer_15px_2026-07-22,15,RawaPening,12,0.11074529153171118,0.9640359878540039,0.9649122953414917,0.9428571462631226,0.9880239367485046,0.9938962459564209,0.06606829567234894,0.9786424040794373,0.9785486459732056,0.9766817688941956,0.9804227352142334,0.9968348741531372,0.19268848959379614,0.0010774056979782648,0.002908361191912249,64
7,Test_Win_outer_15px_2026-07-22,15,Winam,15,0.3168538430814831,0.8954477310180664,0.8859792947769165,0.9747899174690247,0.8119999766349792,0.9825921058654785,0.05775942671794636,0.9799858927726746,0.9798952341079712,0.9782332181930542,0.9815629124641418,0.997506856918335,0.4802857225639665,0.0005611516415334506,0.0008471801418819979,64
