,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211026T005517_20211026T005542_040283_04C5EA_9EBC,1635209717000,COPERNICUS/S2_SR_HARMONIZED/20211026T052921_20211026T053326_T43QCA,1635227041389,0.431655,2021-10-26,Mula
13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220223T005513_20220223T005538_042033_0501C5_CCE1,1645577713000,COPERNICUS/S2_SR_HARMONIZED/20220223T052831_20220223T054048_T43QCA,1645595038678,7e-05,2022-02-23,Mula
14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221220T005525_20221220T005550_046408_058F3B_F47D,1671497725000,COPERNICUS/S2_SR_HARMONIZED/20221220T053231_20221220T053233_T43QCA,1671515034791,0.000173,2022-12-20,Mula
15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230218T005522_20230218T005547_047283_05ACB0_EB55,1676681722000,COPERNICUS/S2_SR_HARMONIZED/20230218T052901_20230218T053651_T43QCA,1676699033149,0.965453,2023-02-18,Mula
16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240413T005527_20240413T005552_053408_067A70_D9C3,1712969727000,COPERNICUS/S2_SR_HARMONIZED/20240413T052651_20240413T053638_T43QCA,1712987038036,7e-05,2024-04-13,Mula
17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250207T005521_20250207T005546_057783_071FFC_4D84,1738889721000,COPERNICUS/S2_SR_HARMONIZED/20250207T053031_20250207T053735_T43QCA,1738907063048,0.000451,2025-02-07,Mula
18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250408T005521_20250408T005546_058658_074344_4267,1744073721000,COPERNICUS/S2_SR_HARMONIZED/20250408T052711_20250408T054024_T43QCA,1744091059305,0.015358,2025-04-08,Mula
19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250420T005521_20250420T005546_058833_074A6E_C2D9,1745110521000,COPERNICUS/S2_SR_HARMONIZED/20250420T053241_20250420T054128_T43QCA,1745127849700,0.000212,2025-04-20,Mula
20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251017T005519_20251017T005544_061458_07AC11_FEA6,1760662519000,COPERNICUS/S2_SR_HARMONIZED/20251017T053241_20251017T054345_T43QCA,1760679850312,3.315356,2025-10-17,Mula
21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251204T005516_20251204T005541_062158_07C793_EDFA,1764809716000,COPERNICUS/S2_SR_HARMONIZED/20251204T053221_20251204T053220_T43QCA,1764827043541,0.521591,2025-12-04,Mula
22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251216T005515_20251216T005540_062333_07CE6C_0A1A,1765846515000,COPERNICUS/S2_SR_HARMONIZED/20251216T053251_20251216T054351_T43QCA,1765863851534,0.00544,2025-12-16,Mula
