,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
23,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200403T105749_20200403T105817_020978_027CBB_A5E3,1585911469000,COPERNICUS/S2_SR_HARMONIZED/20200403T023541_20200403T025929_T49MDM,1585882803055,31.705167,2020-04-03,RawaPening
24,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200403T105749_20200403T105817_020978_027CBB_A5E3,1585911469000,COPERNICUS/S2_SR_HARMONIZED/20200403T023541_20200403T025929_T49MDN,1585882788610,39.620197,2020-04-03,RawaPening
25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200702T105835_20200702T105904_033274_03DAF6_E65B,1593687515000,COPERNICUS/S2_SR_HARMONIZED/20200702T023551_20200702T025225_T49MDM,1593658810971,30.284137,2020-07-02,RawaPening
26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200702T105835_20200702T105904_033274_03DAF6_E65B,1593687515000,COPERNICUS/S2_SR_HARMONIZED/20200702T023551_20200702T025225_T49MDN,1593658797595,10.134788,2020-07-02,RawaPening
27,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200801T105756_20200801T105824_022728_02B236_F52F,1596279476000,COPERNICUS/S2_SR_HARMONIZED/20200801T023551_20200801T025925_T49MDM,1596250812950,4.418835,2020-08-01,RawaPening
28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200801T105756_20200801T105824_022728_02B236_F52F,1596279476000,COPERNICUS/S2_SR_HARMONIZED/20200801T023551_20200801T025925_T49MDN,1596250798509,13.432284,2020-08-01,RawaPening
29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200831T105839_20200831T105907_034149_03F77A_C662,1598871519000,COPERNICUS/S2_SR_HARMONIZED/20200831T023551_20200831T025319_T49MDM,1598842812047,10.333998,2020-08-31,RawaPening
30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200831T105839_20200831T105907_034149_03F77A_C662,1598871519000,COPERNICUS/S2_SR_HARMONIZED/20200831T023551_20200831T025319_T49MDN,1598842797596,5.696854,2020-08-31,RawaPening
31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200920T221751_20200920T221816_034448_0401F8_D781,1600640271000,COPERNICUS/S2_SR_HARMONIZED/20200920T023551_20200920T025906_T49MDM,1600570811972,18.820483,2020-09-20,RawaPening
32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200920T221751_20200920T221816_034448_0401F8_D781,1600640271000,COPERNICUS/S2_SR_HARMONIZED/20200920T023551_20200920T025906_T49MDN,1600570797536,9.780943,2020-09-20,RawaPening
