,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
122,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250505T004033_20250505T004058_059052_07533E_5EC7,1746405633000,COPERNICUS/S2_SR_HARMONIZED/20250505T165911_20250505T170807_T14QNG,1746465526459,10.065113,2025-05-05,Valsequillo
123,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250517T004032_20250517T004057_059227_07597B_A10B,1747442432000,COPERNICUS/S2_SR_HARMONIZED/20250517T170711_20250517T171540_T14QNF,1747502335467,0.616492,2025-05-17,Valsequillo
124,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250517T004032_20250517T004057_059227_07597B_A10B,1747442432000,COPERNICUS/S2_SR_HARMONIZED/20250517T170711_20250517T171540_T14QNG,1747502321216,6.362179,2025-05-17,Valsequillo
125,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250520T122500_20250520T122525_002414_0050FB_72C7,1747743900000,COPERNICUS/S2_SR_HARMONIZED/20250520T165849_20250520T171609_T14QNG,1747761506834,4.270364,2025-05-20,Valsequillo
126,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250704T004030_20250704T004055_059927_0771B0_16CE,1751589630000,COPERNICUS/S2_SR_HARMONIZED/20250704T165911_20250704T171514_T14QNF,1751649542504,10.730957,2025-07-04,Valsequillo
127,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250704T004030_20250704T004055_059927_0771B0_16CE,1751589630000,COPERNICUS/S2_SR_HARMONIZED/20250704T165911_20250704T171514_T14QNG,1751649528257,2.90009,2025-07-04,Valsequillo
128,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250716T004029_20250716T004054_060102_0777B4_7693,1752626429000,COPERNICUS/S2_SR_HARMONIZED/20250716T170721_20250716T171808_T14QNF,1752686339520,14.027923,2025-07-16,Valsequillo
129,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250716T004029_20250716T004054_060102_0777B4_7693,1752626429000,COPERNICUS/S2_SR_HARMONIZED/20250716T170721_20250716T171808_T14QNG,1752686325277,4.815528,2025-07-16,Valsequillo
130,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250719T122504_20250719T122529_003289_006A2D_3264,1752927904000,COPERNICUS/S2_SR_HARMONIZED/20250719T165849_20250719T171802_T14QNF,1752945523071,14.513335,2025-07-19,Valsequillo
131,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250803T003927_20250803T003952_003501_00705A_6ED9,1754181567000,COPERNICUS/S2_SR_HARMONIZED/20250803T165911_20250803T171635_T14QNF,1754241540260,4.9938,2025-08-03,Valsequillo
132,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250803T003927_20250803T003952_003501_00705A_6ED9,1754181567000,COPERNICUS/S2_SR_HARMONIZED/20250803T165911_20250803T171635_T14QNG,1754241526003,5.912313,2025-08-03,Valsequillo
133,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250818T122626_20250818T122651_060590_07895E_A946,1755519986000,COPERNICUS/S2_SR_HARMONIZED/20250818T165849_20250818T171222_T14QNG,1755537508220,14.327577,2025-08-18,Valsequillo
134,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250917T122507_20250917T122532_004164_008451_D5AD,1758111907000,COPERNICUS/S2_SR_HARMONIZED/20250917T165849_20250917T171250_T14QNF,1758129517800,16.561839,2025-09-17,Valsequillo
135,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251014T003929_20251014T003954_004551_009010_7725,1760402369000,COPERNICUS/S2_SR_HARMONIZED/20251014T170711_20251014T170710_T14QNF,1760462333814,4.166966,2025-10-14,Valsequillo
136,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251014T003929_20251014T003954_004551_009010_7725,1760402369000,COPERNICUS/S2_SR_HARMONIZED/20251014T170711_20251014T170710_T14QNG,1760462319548,5.095229,2025-10-14,Valsequillo
137,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251101T004018_20251101T004043_061677_07B4E3_AC54,1761957618000,COPERNICUS/S2_SR_HARMONIZED/20251101T170501_20251101T170630_T14QNF,1762017532467,8.403112,2025-11-01,Valsequillo
138,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251101T004018_20251101T004043_061677_07B4E3_AC54,1761957618000,COPERNICUS/S2_SR_HARMONIZED/20251101T170501_20251101T170630_T14QNG,1762017518730,16.853262,2025-11-01,Valsequillo
139,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251116T122507_20251116T122532_005039_009FB3_B1F3,1763295907000,COPERNICUS/S2_SR_HARMONIZED/20251116T170509_20251116T171646_T14QNF,1763313516071,0.250793,2025-11-16,Valsequillo
140,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251116T122507_20251116T122532_005039_009FB3_B1F3,1763295907000,COPERNICUS/S2_SR_HARMONIZED/20251116T170509_20251116T171646_T14QNG,1763313501806,0.038374,2025-11-16,Valsequillo
141,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251201T003928_20251201T003953_005251_00A6C5_0367,1764549568000,COPERNICUS/S2_SR_HARMONIZED/20251201T170701_20251201T170703_T14QNF,1764609528169,1.079989,2025-12-01,Valsequillo
142,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251201T003928_20251201T003953_005251_00A6C5_0367,1764549568000,COPERNICUS/S2_SR_HARMONIZED/20251201T170701_20251201T170703_T14QNG,1764609513921,6.394076,2025-12-01,Valsequillo
143,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20251213T003928_20251213T003953_005426_00ACCC_94A3,1765586368000,COPERNICUS/S2_SR_HARMONIZED/20251213T170731_20251213T170733_T14QNF,1765646334842,5.474984,2025-12-13,Valsequillo
144,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251216T122624_20251216T122649_062340_07CEB1_CAC4,1765887984000,COPERNICUS/S2_SR_HARMONIZED/20251216T170629_20251216T171819_T14QNF,1765905518038,1.043983,2025-12-16,Valsequillo
145,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251216T122624_20251216T122649_062340_07CEB1_CAC4,1765887984000,COPERNICUS/S2_SR_HARMONIZED/20251216T170629_20251216T171819_T14QNG,1765905507847,18.138514,2025-12-16,Valsequillo
146,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251231T004013_20251231T004038_062552_07D6E3_E2E9,1767141613000,COPERNICUS/S2_SR_HARMONIZED/20251231T170731_20251231T170726_T14QNF,1767201527244,1.004632,2025-12-31,Valsequillo
147,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251231T004013_20251231T004038_062552_07D6E3_E2E9,1767141613000,COPERNICUS/S2_SR_HARMONIZED/20251231T170731_20251231T170726_T14QNG,1767201512995,7.786268,2025-12-31,Valsequillo
