system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
0_0_0,706,303,267,436,209,629,1857,2287,2536,2440,3,floating_plants,IN0001_20191020,20.578856319282995,1,Inle,96.89698499581367,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,466,213,236,402,244,604,1466,1606,1776,1733,3,floating_plants,IN0002_20191020,20.58054373903019,1,Inle,96.89668466081339,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,414,179,261,421,227,574,1213,1324,2162,1515,3,floating_plants,IN0003_20191020,20.578514815397245,1,Inle,96.896212705813,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,597,246,279,513,254,599,1686,2050,2810,2264,3,floating_plants,IN0004_20191020,20.578092956600933,1,Inle,96.8986582908151,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,736,304,251,418,223,701,2021,2397,2412,2521,3,floating_plants,IN0005_20191020,20.577711273827973,1,Inle,96.89728533081393,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,808,328,266,431,230,734,2105,2572,2434,2703,3,floating_plants,IN0006_20191020,20.57730950145676,1,Inle,96.89861538581503,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,709,296,265,482,251,635,1718,2212,2742,2301,3,floating_plants,IN0007_20191020,20.576626485998307,1,Inle,96.89769292831424,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,1113,533,261,419,279,802,2279,2858,2624,3164,3,floating_plants,IN0008_20191020,20.5759836451275,1,Inle,96.89913024581548,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,680,275,247,469,250,684,1916,2251,2610,2500,3,floating_plants,IN0009_20191020,20.576244799557823,1,Inle,96.89994544081617,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,469,181,251,401,216,487,1443,1617,1946,1749,3,floating_plants,IN0010_20191020,20.57716888087696,1,Inle,96.90005270331625,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,581,253,249,425,216,652,1627,1947,2094,1978,3,floating_plants,IN0011_20191020,20.575200179155487,1,Inle,96.90106097081714,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,788,341,249,460,243,798,2136,2512,2486,2671,3,floating_plants,IN0012_20191020,20.57487875605489,1,Inle,96.89930186581563,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,705,319,280,488,236,677,1852,2074,2388,2262,3,floating_plants,IN0013_20191020,20.57407519534212,1,Inle,96.89850812331495,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,634,277,251,402,224,621,1871,2288,1874,2336,3,floating_plants,IN0014_20191020,20.57349261118013,1,Inle,96.8993876758157,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,594,253,241,432,226,683,1839,2179,2198,2274,3,floating_plants,IN0015_20191020,20.57359305688393,1,Inle,96.90011706081633,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,721,307,259,451,231,777,2125,2344,2304,2532,3,floating_plants,IN0016_20191020,20.572608686136686,1,Inle,96.90050320581662,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,739,316,251,410,219,714,1896,2216,2222,2335,3,floating_plants,IN0017_20191020,20.571564040850213,1,Inle,96.89981672581607,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,926,376,237,457,214,773,2533,2921,2812,3115,3,floating_plants,IN0018_20191020,20.57226716827184,1,Inle,96.89730678331394,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,854,352,246,457,223,740,2159,2453,2576,2645,3,floating_plants,IN0019_20191020,20.570278313761424,1,Inle,96.90121113831724,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,993,389,223,462,229,768,2512,2984,2796,3171,3,floating_plants,IN0020_20191020,20.572668953915873,1,Inle,96.89518298581213,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,969,397,221,438,226,748,2492,3075,2830,3276,3,floating_plants,IN0021_20191020,20.573070738502427,1,Inle,96.89228689830966,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,1135,433,214,497,225,807,2957,3644,3596,3923,3,floating_plants,IN0022_20191020,20.575059556632254,1,Inle,96.88771751580578,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,1129,475,258,493,300,787,2455,2871,2834,3177,3,floating_plants,IN0023_20191020,20.574858667088602,1,Inle,96.89035617330802,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1162,445,204,434,206,775,3024,3771,3736,4180,3,floating_plants,IN0024_20191020,20.572226989649263,1,Inle,96.88771751580578,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,1113,432,237,461,219,786,2839,3523,3486,3891,3,floating_plants,IN0025_20191020,20.571825202842007,1,Inle,96.89035617330802,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,799,343,217,448,231,708,2154,2457,2540,2652,3,floating_plants,IN0026_20191020,20.576284977122814,1,Inle,96.88919773830708,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,695,289,232,437,216,643,1903,2211,2712,2311,3,floating_plants,IN0027_20191020,20.578012602412254,1,Inle,96.89112846330869,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,694,302,195,365,207,624,1860,2045,1862,2219,3,floating_plants,IN0028_20191020,20.577389856015603,1,Inle,96.88999148080772,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,591,268,207,372,198,572,1578,1885,1698,1817,3,floating_plants,IN0029_20191020,20.575863112162804,1,Inle,96.89381002581095,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,679,278,267,434,226,663,1931,2078,2170,2300,3,floating_plants,IN0030_20191020,20.57513991237568,1,Inle,96.89520443831215,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,615,257,213,318,181,568,1604,1870,1690,2077,3,floating_plants,IN0031_20191020,20.575581868208324,1,Inle,96.89717806831379,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,341,174,202,259,145,431,959,1017,896,1126,3,floating_plants,IN0032_20191020,20.574476976227285,1,Inle,96.89353114331072,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,496,216,284,480,248,636,1643,1931,1736,2021,3,floating_plants,IN0033_20191020,20.57682737379426,1,Inle,96.91030250894134,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,625,266,235,441,211,617,1753,2028,2182,1897,3,floating_plants,IN0034_20191020,20.584260014913703,1,Inle,96.89841782393124,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,921,442,240,424,236,810,2319,2647,2604,2959,3,floating_plants,IN0035_20191020,20.581929820442273,1,Inle,96.89888977893166,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,524,228,218,321,189,527,1269,1426,1176,1662,3,floating_plants,IN0036_20191020,20.582853867335672,1,Inle,96.89005134892417,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,774,343,229,437,216,764,2089,2506,2236,2583,3,floating_plants,IN0037_20191020,20.58124682566334,1,Inle,96.89073782892473,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,641,288,197,312,176,515,1640,1675,1210,1818,3,floating_plants,IN0038_20191020,20.57827375394981,1,Inle,96.88734833392186,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_0,981,409,219,459,210,757,2497,2956,3020,3229,3,floating_plants,IN0039_20191020,20.576947905997446,1,Inle,96.88687637892147,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_0,715,290,208,374,201,568,1468,1783,2018,1973,3,floating_plants,IN0040_20191020,20.57923799977121,1,Inle,96.88979391892394,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_0,822,352,264,437,233,748,2215,2603,2412,2614,3,floating_plants,IN0041_20191020,20.584701944332963,1,Inle,96.8936553689272,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_0,612,262,254,443,208,639,1694,2114,2182,2068,3,floating_plants,IN0042_20191020,20.585666149531377,1,Inle,96.89352665392711,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_0,743,337,255,478,216,765,2216,2497,2464,2517,3,floating_plants,IN0043_20191020,20.585184048108925,1,Inle,96.88846299500987,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_0,691,296,225,422,216,715,2043,2423,2502,2594,3,floating_plants,IN0044_20191020,20.585184048108925,1,Inle,96.89013629001126,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_44_0,523,242,235,437,208,603,1584,1783,2160,1928,3,floating_plants,IN0045_20191020,20.583657382239327,1,Inle,96.89129472501227,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_0,310,131,240,354,184,422,854,1073,1412,998,3,floating_plants,IN0046_20191020,20.582371757026227,1,Inle,96.8914663450124,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_0,726,303,246,438,216,697,1873,2255,2344,2316,3,floating_plants,IN0047_20191020,20.58640938708842,1,Inle,96.89012043113843,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_0,426,186,230,368,201,489,1142,1155,1648,1416,3,floating_plants,IN0048_20191020,20.587524236319982,1,Inle,96.89033495613862,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48_0,673,278,240,473,214,623,1862,2372,2858,2464,3,floating_plants,IN0049_20191020,20.58792598179365,1,Inle,96.88888691238739,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_0,627,274,239,419,233,677,1758,2099,1826,2097,3,floating_plants,IN0050_20191020,20.58870938242375,1,Inle,96.88865093488717,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_0,512,220,239,416,215,578,1523,1743,1694,1579,3,floating_plants,IN0051_20191020,20.587805458262654,1,Inle,96.88777138238645,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_0,382,157,215,386,197,485,1215,1329,1666,1465,3,floating_plants,IN0052_20191020,20.586429474534032,1,Inle,96.88877964988731,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_0,461,231,231,374,198,496,1193,1521,1654,1710,3,floating_plants,IN0053_20191020,20.58833776980786,1,Inle,96.8854116099705,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_0,334,144,231,416,205,489,1105,1173,1678,1193,3,floating_plants,IN0054_20191020,20.586841266588298,1,Inle,96.88372758871905,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_0,463,166,221,421,172,541,1505,1967,2724,1874,3,floating_plants,IN0055_20191020,20.588247377412575,1,Inle,96.89212624247618,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_55_0,360,165,265,416,223,525,1345,1343,1874,1430,3,floating_plants,IN0056_20191020,20.58770502191597,1,Inle,96.8914612149756,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_0,617,259,242,471,210,675,2307,2510,2666,2445,3,floating_plants,IN0057_20191020,20.58925173435095,1,Inle,96.89206188497614,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_0,192,92,203,266,162,284,550,660,856,727,3,floating_plants,IN0058_20191020,20.585756543667546,1,Inle,96.89214769497622,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_0,287,126,232,404,198,391,872,950,1716,1125,3,floating_plants,IN0059_20191020,20.586931659817793,1,Inle,96.8969101629105,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_59_0,395,171,236,425,224,451,1148,1446,2000,1644,3,floating_plants,IN0060_20191020,20.58624868743102,1,Inle,96.89636312416,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_60_0,269,143,240,386,188,364,1037,1185,1996,1083,3,floating_plants,IN0061_20191020,20.588317682614477,1,Inle,96.89724267666075,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_0,339,171,216,371,209,402,927,1103,1398,1072,3,floating_plants,IN0062_20191020,20.583838171854914,1,Inle,96.88163532345466,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_0,211,110,187,347,189,301,704,641,1232,644,3,floating_plants,IN0063_20191020,20.583466547370275,1,Inle,96.88294392595577,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_0,190,101,199,298,199,281,780,728,1268,667,3,floating_plants,IN0064_20191020,20.58495303987741,1,Inle,96.88295465220578,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_0,643,272,215,386,215,643,1755,1924,2036,2102,3,floating_plants,IN0065_20191020,20.58042320976894,1,Inle,96.888908447641,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65_0,317,146,187,275,148,361,963,978,948,1058,3,floating_plants,IN0066_20191020,20.579910958913526,1,Inle,96.88690263888931,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_66_0,336,155,204,371,205,429,871,1040,1356,1101,3,floating_plants,IN0067_20191020,20.581698807367268,1,Inle,96.8879752638902,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_67_0,387,176,226,384,190,474,1055,1206,1948,1436,3,floating_plants,IN0068_20191020,20.579348485405298,1,Inle,96.89126822264302,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_68_0,418,199,203,315,166,466,1206,1316,1136,1321,3,floating_plants,IN0069_20191020,20.57857508094623,1,Inle,96.89226576389386,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_0,299,157,244,403,201,420,873,943,1820,929,3,floating_plants,IN0070_20191020,20.57728941291229,1,Inle,96.89236230014393,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_0,351,175,215,377,212,416,1080,1199,1926,1215,3,floating_plants,IN0071_20191020,20.577239191284896,1,Inle,96.8934885563949,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_0,522,216,220,364,197,524,1471,1901,1998,1906,3,floating_plants,IN0072_20191020,20.577460166321764,1,Inle,96.88844721889062,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_0,1179,445,254,505,224,818,3060,3701,3762,4073,3,floating_plants,IN0073_20191020,20.573432343479958,1,Inle,96.88963774212989,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_73_0,688,294,257,463,210,707,1820,2276,2432,2284,3,floating_plants,IN0074_20191020,20.584139488863528,1,Inle,96.88936748083454,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74_0,511,210,231,383,230,567,1333,1413,1782,1634,3,floating_plants,IN0075_20191020,20.590004997880452,1,Inle,96.89035429583537,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_0,703,315,257,414,224,722,1999,2433,2230,2405,3,floating_plants,IN0076_20191020,20.58942247453873,1,Inle,96.89578177834001,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_76_0,699,277,253,462,227,723,2045,2342,2598,2380,3,floating_plants,IN0077_20191020,20.59237524271952,1,Inle,96.89524872943524,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_0,306,132,232,344,188,410,854,1111,1520,1125,3,floating_plants,IN0078_20191020,20.59026612870561,1,Inle,96.89707219193677,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_0,286,135,221,361,189,389,969,1075,1422,1034,3,floating_plants,IN0079_20191020,20.59145125350367,1,Inle,96.9004187819396,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_0,523,227,243,411,211,616,1547,1630,1746,1816,3,floating_plants,IN0080_20191020,20.59145125350367,1,Inle,96.90316470194195,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_0,964,482,247,407,264,732,1895,2311,2252,2416,3,floating_plants,IN0081_20191020,20.590165693977383,1,Inle,96.90425877944286,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_0,668,281,285,469,226,674,1821,2217,2564,2355,3,floating_plants,IN0082_20191020,20.58650982485218,1,Inle,96.90762682194574,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_82_0,684,287,258,462,248,725,2081,2479,2620,2611,3,floating_plants,IN0083_20191020,20.587815502455953,1,Inle,96.90867799444665,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_83_0,643,282,260,422,230,646,1824,1996,2136,2212,3,floating_plants,IN0084_20191020,20.586007638182526,1,Inle,96.90904268694693,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_84_0,727,288,239,456,242,757,2132,2458,2774,2433,3,floating_plants,IN0085_20191020,20.587212883412214,1,Inle,96.91075888694841,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_85_0,613,281,236,434,196,640,1982,2402,2874,2334,3,floating_plants,IN0086_20191020,20.591933335532172,1,Inle,96.90899978194689,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_86_0,697,315,223,414,219,717,2224,2224,2280,2474,3,floating_plants,IN0087_20191020,20.59542838512851,1,Inle,96.8994309738954,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_87_0,863,385,283,480,231,785,2242,2747,2414,2845,3,floating_plants,IN0088_20191020,20.596292091820857,1,Inle,96.89859432639469,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_88_0,597,280,255,447,216,619,2017,2404,3196,2484,3,floating_plants,IN0089_20191020,20.597497255772822,1,Inle,96.89668505389308,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_89_0,823,321,246,415,207,765,2393,2682,3076,2973,3,floating_plants,IN0090_20191020,20.599204555063075,1,Inle,96.90530895890038,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_90_0,598,263,226,383,203,648,1655,2052,1700,1983,3,floating_plants,IN0091_20191020,20.598702410197852,1,Inle,96.89762896389387,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_0,609,285,226,413,227,594,1791,1965,2338,2060,3,floating_plants,IN0092_20191020,20.59958618405438,1,Inle,96.89893756639499,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_0,674,315,228,418,214,655,1854,2256,2326,2272,3,floating_plants,IN0093_20191020,20.594424068868832,1,Inle,96.90279901639828,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_93_0,496,240,240,395,218,487,1374,1546,2142,1680,3,floating_plants,IN0094_20191020,20.592716716045878,1,Inle,96.90149041389715,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_94_0,523,222,237,411,180,560,1510,1800,2524,2122,3,floating_plants,IN0095_20191020,20.59408259983362,1,Inle,96.90099700639675,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_95_0,547,221,241,440,219,636,1651,1875,2164,2031,3,floating_plants,IN0096_20191020,20.593861648873933,1,Inle,96.90397890389924,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_96_0,689,308,282,474,220,696,2167,2784,2768,2657,3,floating_plants,IN0097_20191020,20.59167220842367,1,Inle,96.90537331640044,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_97_0,1016,532,366,773,328,1110,2358,2597,2710,2566,3,floating_plants,IN0098_20191020,20.591832901926427,1,Inle,96.8805062277203,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_98_0,324,163,239,351,198,513,1178,1133,1174,905,3,floating_plants,IN0099_20191020,20.592033769120793,1,Inle,96.88151449522115,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_99_0,731,308,301,539,317,826,1983,2310,2318,2432,3,floating_plants,IN0100_20191020,20.599244727620054,1,Inle,96.92064667922149,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_100_0,706,327,271,502,275,814,2039,2372,2448,2467,3,floating_plants,IN0101_20191020,20.595940583772816,1,Inle,96.92163088558472,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_101_0,898,366,278,536,271,844,2484,2887,2778,3049,3,floating_plants,IN0102_20191020,20.592807105173573,1,Inle,96.91685767329804,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_102_0,707,301,244,422,216,820,2357,2620,2410,2675,3,floating_plants,IN0103_20191020,20.5884683366451,1,Inle,96.91888446388857,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_103_0,664,275,246,466,236,771,1979,2361,2570,2374,3,floating_plants,IN0104_20191020,20.58722292666088,1,Inle,96.91851977138829,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_104_0,693,306,268,442,227,765,2009,2409,2100,2716,3,floating_plants,IN0105_20191020,20.58288399929025,1,Inle,96.9125234743769,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_0,646,285,227,396,212,673,1890,2153,1846,2289,3,floating_plants,IN0106_20191020,20.583647338004248,1,Inle,96.9118369943763,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_106_0,680,283,241,450,213,822,2204,2649,2436,2714,3,floating_plants,IN0107_20191020,20.582703207982824,1,Inle,96.91427185312835,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_107_0,443,199,258,446,215,574,1542,1486,2012,1678,3,floating_plants,IN0108_20191020,20.58560588696989,1,Inle,96.91843363813187,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_108_0,627,250,256,469,228,700,1796,2156,2566,2247,3,floating_plants,IN0109_20191020,20.581066032172668,1,Inle,96.91108271225646,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_109_0,639,314,279,485,254,644,1796,1874,2508,2046,3,floating_plants,IN0110_20191020,20.58110620846839,1,Inle,96.90994572975546,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_110_0,502,236,260,395,209,596,1455,1672,1710,1830,3,floating_plants,IN0111_20191020,20.60745958038036,1,Inle,96.9035213964755,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_111_0,353,162,233,353,211,536,1051,1308,1432,1327,3,floating_plants,IN0112_20191020,20.606756615182213,1,Inle,96.90281346397488,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_112_0,197,84,205,365,184,259,632,950,1560,791,3,floating_plants,IN0113_20191020,20.605822670688283,1,Inle,96.9002177114727,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_113_0,375,188,248,439,201,428,1250,1503,1986,1383,3,floating_plants,IN0114_20191020,20.605179952872884,1,Inle,96.90029279522277,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_114_0,249,111,253,358,186,385,879,883,1228,995,3,floating_plants,IN0115_20191020,20.605179952872884,1,Inle,96.89955268397212,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_115_0,233,118,236,347,192,286,687,968,1658,777,3,floating_plants,IN0116_20191020,20.606023519449668,1,Inle,96.90536631147707,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_116_0,1093,503,301,555,290,881,2827,3410,3710,3575,3,floating_plants,IN0117_20191020,20.605792543351235,1,Inle,96.90936720273045,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_117_0,722,301,336,604,325,807,1926,1967,3338,2462,3,floating_plants,IN0118_20191020,20.605702161304382,1,Inle,96.91440854023475,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_118_0,496,227,250,385,231,537,1358,1796,1852,1586,3,floating_plants,IN0119_20191020,20.604959017788442,1,Inle,96.90646067344358,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_119_0,487,208,245,453,249,556,1464,1407,2382,1755,3,floating_plants,IN0120_20191020,20.602488542370505,1,Inle,96.90588145594303,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_120_0,759,298,266,483,248,718,2027,2306,3120,2716,3,floating_plants,IN0121_20191020,20.603773997992068,1,Inle,96.90671810344377,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_121_0,591,257,244,446,251,661,1760,1936,2184,2174,3,floating_plants,IN0122_20191020,20.604105402761554,1,Inle,96.90755475094448,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_122_0,420,193,230,372,207,454,1099,1361,1692,1369,3,floating_plants,IN0123_20191020,20.604758167624038,1,Inle,96.90715787969414,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_123_0,342,111,228,374,182,437,1055,1243,2050,1473,3,floating_plants,IN0124_20191020,20.603773997992068,1,Inle,96.90850938719528,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_124_0,440,235,229,338,195,477,1311,1526,1696,1505,3,floating_plants,IN0125_20191020,20.603171442019402,1,Inle,96.90729732094424,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_125_0,525,238,248,426,238,619,1675,1949,2288,1962,3,floating_plants,IN0126_20191020,20.6006507233075,1,Inle,96.90565625382781,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_126_0,787,328,267,461,228,719,2412,2869,3084,2972,3,floating_plants,IN0127_20191020,20.59763785788773,1,Inle,96.90500195257727,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_127_0,289,120,255,400,212,405,895,1071,1620,1024,3,floating_plants,IN0128_20191020,20.59960626998876,1,Inle,96.89714933159695,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_128_0,159,81,239,370,196,229,455,913,1478,627,3,floating_plants,IN0129_20191020,20.600941963758356,1,Inle,96.9002492178496,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_129_0,288,119,258,441,192,334,1100,1509,2546,995,3,floating_plants,IN0130_20191020,20.596452780874653,1,Inle,96.90017416254608,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_130_0,542,231,237,415,227,630,1799,2101,1874,1890,3,floating_plants,IN0131_20191020,20.594655062170762,1,Inle,96.90394980254928,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_131_0,512,236,354,500,352,518,886,1194,1838,1267,3,floating_plants,IN0132_20191020,20.59717587962689,1,Inle,96.90692097380183,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_132_0,405,171,414,662,422,846,1414,1723,2092,1552,3,floating_plants,IN0133_20191020,20.602317817129183,1,Inle,96.9149647303305,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_133_0,1037,416,236,456,232,802,2565,3089,3096,3314,3,floating_plants,IN0134_20191020,20.61286226228875,1,Inle,96.91303700773342,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_134_0,1051,461,256,521,259,821,2699,3285,3486,3507,3,floating_plants,IN0135_20191020,20.611637135717714,1,Inle,96.91370203523401,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
