system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
0_0_0,1384,557,261,563,292,911,3525,4379,4461,4765,3,floating_plants,VA0001_20210725,18.912924473322963,1,Valsequillo,-98.19743211280908,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,1330,506,264,534,267,849,3506,4430,4272,4728,3,floating_plants,VA0002_20210725,18.912934622932212,1,Valsequillo,-98.1951258810038,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,1180,470,275,514,271,839,3135,3846,4016,4213,3,floating_plants,VA0003_20210725,18.915776489290664,1,Valsequillo,-98.1935919686868,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,1055,417,287,541,285,834,2821,3509,3560,3645,3,floating_plants,VA0004_20210725,18.913939431199996,1,Valsequillo,-98.19140373013668,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,1126,453,298,550,319,871,2860,3520,3504,3831,3,floating_plants,VA0005_20210725,18.91767442341962,1,Valsequillo,-98.19568398506993,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,626,293,339,566,294,825,2021,2620,3467,3058,3,floating_plants,VA0006_20210725,18.918638606157046,1,Valsequillo,-98.1937317330301,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,837,350,380,596,367,860,2453,2957,2654,2982,3,floating_plants,VA0007_20210725,18.919521589680368,1,Valsequillo,-98.19480439898604,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,821,376,356,554,325,851,2307,2774,3196,3168,3,floating_plants,VA0008_20210725,18.917197404640756,1,Valsequillo,-98.19371027971098,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,1282,522,269,518,267,837,3255,4057,3936,4373,3,floating_plants,VA0009_20210725,18.915786638689625,1,Valsequillo,-98.1959197582832,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1275,484,272,535,283,866,3360,4209,4232,4429,3,floating_plants,VA0010_20210725,18.91368569227111,1,Valsequillo,-98.19329172669113,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,1150,452,284,549,279,856,3144,3799,3847,4077,3,floating_plants,VA0011_20210725,18.91111783264472,1,Valsequillo,-98.18911830087697,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,1162,466,266,542,276,850,3117,3835,3498,4053,3,floating_plants,VA0012_20210725,18.910661094656145,1,Valsequillo,-98.1908345664065,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,695,303,368,566,346,729,1504,1902,2049,1894,3,floating_plants,VA0013_20210725,18.911077233762924,1,Valsequillo,-98.19374149114708,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,1268,509,271,543,259,872,3353,4177,4132,4434,3,floating_plants,VA0014_20210725,18.910001359803886,1,Valsequillo,-98.19308716491398,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,1370,544,254,560,267,883,3577,4548,4677,4873,3,floating_plants,VA0015_20210725,18.90823528754606,1,Valsequillo,-98.19279754510588,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,1295,491,244,527,254,842,3397,4286,4476,4575,3,floating_plants,VA0016_20210725,18.908722481755582,1,Valsequillo,-98.19107055291678,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1125,445,254,515,266,839,3003,3765,3738,4034,3,floating_plants,VA0017_20210725,18.909372071827516,1,Valsequillo,-98.18797054830408,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,1066,431,294,555,281,841,2905,3531,3438,3648,3,floating_plants,VA0018_20210725,18.910488548869175,1,Valsequillo,-98.18789546168719,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,1446,570,255,579,271,934,3790,4665,4688,4962,3,floating_plants,VA0019_20210725,18.906915796102783,1,Valsequillo,-98.18822798813353,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,1123,460,294,574,291,906,3151,3655,3641,3804,3,floating_plants,VA0020_20210725,18.90999121001659,1,Valsequillo,-98.18639372934884,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,1200,460,258,548,261,842,3261,3919,4132,4272,3,floating_plants,VA0021_20210725,18.908823980370624,1,Valsequillo,-98.18671552913565,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,1187,456,256,525,254,832,3212,4068,4091,4294,3,floating_plants,VA0022_20210725,18.90631694605778,1,Valsequillo,-98.18494461388278,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,1187,465,256,502,252,851,3241,3986,4040,4329,3,floating_plants,VA0023_20210725,18.905048189928344,1,Valsequillo,-98.18355014814006,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1138,445,266,514,262,839,3074,3782,3642,3958,3,floating_plants,VA0024_20210725,18.90321101399946,1,Valsequillo,-98.18134045627082,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,1096,429,266,536,272,815,3003,3675,3680,3837,3,floating_plants,VA0025_20210725,18.904540684782376,1,Valsequillo,-98.18647852619978,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,1244,483,244,503,241,839,3310,4168,4073,4373,3,floating_plants,VA0026_20210725,18.903403867668946,1,Valsequillo,-98.18843077823962,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,1210,450,240,514,250,825,3282,4110,4035,4331,3,floating_plants,VA0027_20210725,18.90326176498667,1,Valsequillo,-98.1845155475004,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,1083,458,361,584,354,870,2720,3367,3226,3399,3,floating_plants,VA0028_20210725,18.923723310029256,1,Valsequillo,-98.1980442920025,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,1211,474,284,540,288,847,3119,3872,3806,4105,3,floating_plants,VA0029_20210725,18.922200960001682,1,Valsequillo,-98.19852699168268,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,1263,487,324,583,304,922,3427,4413,4384,4562,3,floating_plants,VA0030_20210725,18.92328690443918,1,Valsequillo,-98.1969072660892,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,842,339,382,612,366,842,2222,2738,2934,2654,3,floating_plants,VA0031_20210725,18.92551966522559,1,Valsequillo,-98.19662837294068,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,1161,450,306,568,317,845,3077,3829,3774,4087,3,floating_plants,VA0032_20210725,18.92632142204663,1,Valsequillo,-98.19762595227968,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,1002,398,352,586,328,820,2611,3173,3316,3403,3,floating_plants,VA0033_20210725,18.926006809069108,1,Valsequillo,-98.19935294446879,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,520,252,412,606,374,798,1599,1953,2229,2016,3,floating_plants,VA0034_20210725,18.921470227063047,1,Valsequillo,-98.1953733537722,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,1280,543,302,534,294,881,2962,3653,3782,3923,3,floating_plants,VA0035_20210725,18.92089172788758,1,Valsequillo,-98.19721833921642,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,1310,496,267,545,274,840,3383,4274,4296,4627,3,floating_plants,VA0036_20210725,18.928777413511668,1,Valsequillo,-98.19713367730851,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,602,280,401,588,378,802,1678,2027,2184,2042,3,floating_plants,VA0037_20210725,18.92987346377281,1,Valsequillo,-98.17563400832817,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,892,383,349,557,327,831,2562,2968,2791,3130,3,floating_plants,VA0038_20210725,18.929102169880835,1,Valsequillo,-98.17640632781645,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_0,225,122,428,615,405,705,986,1067,1782,875,3,floating_plants,VA0039_20210725,18.928310574758395,1,Valsequillo,-98.17850742760155,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_0,189,101,420,578,379,700,718,778,1125,708,3,floating_plants,VA0040_20210725,18.925824130796425,1,Valsequillo,-98.18260501155328,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_0,244,127,418,598,400,741,890,1072,1271,1052,3,floating_plants,VA0041_20210725,18.912934622757803,1,Valsequillo,-98.17990185199079,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_0,422,210,357,552,326,753,1799,2039,2434,1615,3,floating_plants,VA0042_20210725,18.913929281477305,1,Valsequillo,-98.18036309835183,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_0,378,182,279,534,318,743,1302,1741,2959,1504,3,floating_plants,VA0043_20210725,18.912853425866455,1,Valsequillo,-98.1778637866745,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_0,227,116,388,580,386,734,990,1170,1404,887,3,floating_plants,VA0044_20210725,18.91224444792455,1,Valsequillo,-98.18023437843712,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_44_0,192,124,369,583,383,745,922,959,1572,718,3,floating_plants,VA0045_20210725,18.910295703608316,1,Valsequillo,-98.17899008592823,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_0,296,134,298,554,316,705,1347,1436,2723,1193,3,floating_plants,VA0046_20210725,18.91331015786752,1,Valsequillo,-98.18166102415854,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_0,111,81,392,574,404,695,615,755,1324,647,3,floating_plants,VA0047_20210725,18.912680882341395,1,Valsequillo,-98.18218663047696,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_0,188,131,400,595,422,738,806,880,1470,861,3,floating_plants,VA0048_20210725,18.914863037339888,1,Valsequillo,-98.17891499931133,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48_0,436,206,345,550,351,723,1307,1523,1461,1390,3,floating_plants,VA0049_20210725,18.903688072690507,1,Valsequillo,-98.178851710192,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_0,247,115,402,595,377,712,853,881,1150,862,3,floating_plants,VA0050_20210725,18.905109090461455,1,Valsequillo,-98.17938804316998,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_0,456,248,349,649,360,846,1614,1785,3614,2138,3,floating_plants,VA0051_20210725,18.903180563418786,1,Valsequillo,-98.17636312517419,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_0,335,261,297,401,265,442,547,542,1210,657,3,floating_plants,VA0052_20210725,18.90949386983953,1,Valsequillo,-98.16399175641895,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_0,162,125,214,302,198,305,353,377,483,296,3,floating_plants,VA0053_20210725,18.912173400266813,1,Valsequillo,-98.167424287478,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_0,535,270,290,537,290,630,1799,2529,3452,2629,3,floating_plants,VA0054_20210725,18.935850871052324,1,Valsequillo,-98.18030886869302,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_0,281,167,505,654,463,713,919,1082,1232,926,3,floating_plants,VA0055_20210725,18.935404348896377,1,Valsequillo,-98.17783101033477,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_55_0,272,154,489,557,411,626,767,824,1052,726,3,floating_plants,VA0056_20210725,18.93536375591391,1,Valsequillo,-98.17900021622674,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_0,98,83,454,594,407,684,437,432,353,299,2,open_water,VA0057_20210725,18.919460694501424,0,Valsequillo,-98.19226105759637,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_0,81,59,440,580,396,685,421,422,333,270,2,open_water,VA0058_20210725,18.9189329346031,0,Valsequillo,-98.18616831496661,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_0,93,76,483,638,452,723,453,464,375,301,2,open_water,VA0059_20210725,18.91469049642978,0,Valsequillo,-98.17975378125605,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_59_0,87,81,412,592,412,695,405,414,332,261,2,open_water,VA0060_20210725,18.908681883074806,0,Valsequillo,-98.17923890159717,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_60_0,100,62,500,670,495,769,490,497,410,344,2,open_water,VA0061_20210725,18.91781651393953,0,Valsequillo,-98.18041883414871,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_0,662,598,807,849,827,854,764,764,768,755,2,open_water,VA0062_20210725,18.91598962768734,0,Valsequillo,-98.16683888314641,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_0,900,813,939,1014,1056,1122,1007,993,943,978,2,open_water,VA0063_20210725,18.913310158018103,0,Valsequillo,-98.1615154433758,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_0,91,72,165,192,152,191,146,162,119,119,2,open_water,VA0064_20210725,18.905515093703233,0,Valsequillo,-98.16782258425377,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_0,115,82,207,209,175,216,177,163,146,116,2,open_water,VA0065_20210725,18.904987289792405,0,Valsequillo,-98.16082880222099,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65_0,88,69,432,570,395,634,381,374,301,261,2,open_water,VA0066_20210725,18.903363267027345,0,Valsequillo,-98.17301390441654,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_66_0,268,207,298,434,343,378,308,365,329,295,2,open_water,VA0067_20210725,18.902612151300314,0,Valsequillo,-98.16988171982517,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_67_0,512,467,610,639,618,661,613,618,539,583,2,open_water,VA0068_20210725,18.907666892125945,0,Valsequillo,-98.16760766799857,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_68_0,1049,922,879,935,973,1239,1118,1077,910,1096,2,open_water,VA0069_20210725,18.917512034270455,0,Valsequillo,-98.15939044606199,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_0,1159,1020,1246,1322,1344,1401,1340,1338,1271,1257,2,open_water,VA0070_20210725,18.91728874883717,0,Valsequillo,-98.16625550818006,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_0,979,1040,1034,1138,1174,1370,1174,1239,1049,1366,2,open_water,VA0071_20210725,18.923297053454593,0,Valsequillo,-98.17260653947427,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_0,93,71,401,555,372,662,420,405,324,264,2,open_water,VA0072_20210725,18.914243917907893,0,Valsequillo,-98.18921519993555,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_0,76,59,419,577,395,695,421,418,325,255,2,open_water,VA0073_20210725,18.916212915034823,0,Valsequillo,-98.18582557551473,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_73_0,120,84,497,620,434,705,472,503,393,370,2,open_water,VA0074_20210725,18.920800385396884,0,Valsequillo,-98.19374185026962,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74_0,136,98,532,661,486,756,545,549,455,382,2,open_water,VA0075_20210725,18.925205051080678,0,Valsequillo,-98.19509386643912,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_0,152,102,475,619,429,733,539,580,473,421,2,open_water,VA0076_20210725,18.92938633072239,0,Valsequillo,-98.1828440212222,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_76_0,169,118,690,835,630,845,647,658,525,504,2,open_water,VA0077_20210725,18.938195093067744,0,Valsequillo,-98.17505600931702,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_0,124,92,448,583,445,684,489,501,413,343,2,open_water,VA0078_20210725,18.932654152309745,0,Valsequillo,-98.17400479668018,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_0,190,184,274,316,259,356,264,283,203,217,2,open_water,VA0079_20210725,18.910894539257033,0,Valsequillo,-98.15018597967591,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_0,240,235,278,308,280,367,307,324,218,283,2,open_water,VA0080_20210725,18.90752479361175,0,Valsequillo,-98.15911085208039,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_0,111,105,167,195,145,227,153,152,121,122,2,open_water,VA0081_20210725,18.912213999527733,0,Valsequillo,-98.11971746516778,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_0,150,132,179,198,171,238,169,186,146,159,2,open_water,VA0082_20210725,18.911950108349483,0,Valsequillo,-98.12375068916215,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_82_0,105,83,180,213,160,259,178,179,137,127,2,open_water,VA0083_20210725,18.90963596787321,0,Valsequillo,-98.11836590606329,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_83_0,129,109,177,187,165,235,152,164,134,134,2,open_water,VA0084_20210725,18.9099810610283,0,Valsequillo,-98.12121919750614,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_84_0,225,205,237,294,247,334,234,277,232,217,2,open_water,VA0085_20210725,18.90569779487868,0,Valsequillo,-98.11885659001292,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_85_0,1077,962,1088,1144,1150,1274,1212,1213,1064,1179,2,open_water,VA0086_20210725,18.915827237299155,0,Valsequillo,-98.16053099355244,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_86_0,3291,3119,1320,1832,1890,2815,2803,2566,2192,2867,1,LEV,VA0087_20210725,18.907179698170083,0,Valsequillo,-98.17649749528314,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_87_0,2850,2461,995,1418,1246,1906,2897,3125,2468,3104,1,LEV,VA0088_20210725,18.90961567040001,0,Valsequillo,-98.17280752439471,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_88_0,2436,1438,569,988,771,1526,3285,3844,3708,4043,1,LEV,VA0089_20210725,18.910914841083038,0,Valsequillo,-98.17332240405355,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_89_0,2657,1621,681,1170,911,1630,3274,3706,3688,3971,1,LEV,VA0090_20210725,18.916679789225565,0,Valsequillo,-98.17375147043595,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_90_0,2654,2030,1176,1584,1694,2042,2928,3116,3248,3368,1,LEV,VA0091_20210725,18.91976517276743,0,Valsequillo,-98.1774414413244,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_0,1614,821,256,504,324,881,2303,2726,2866,2863,1,LEV,VA0092_20210725,18.92122665035844,0,Valsequillo,-98.16259574449408,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_0,1458,666,277,500,289,811,2548,3101,3056,3362,1,LEV,VA0093_20210725,18.918628459140308,0,Valsequillo,-98.15418604339943,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_93_0,2294,1434,476,711,642,1277,2325,2551,2546,2724,1,LEV,VA0094_20210725,18.932512074671514,0,Valsequillo,-98.15384279029354,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_94_0,2521,1589,529,786,741,1318,2389,2694,2601,2939,1,LEV,VA0095_20210725,18.923175267268338,0,Valsequillo,-98.20387193047894,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_95_0,2084,1319,441,647,600,1034,2222,2699,3172,2614,1,LEV,VA0096_20210725,18.917004569122035,0,Valsequillo,-98.20001033303751,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_96_0,1454,680,269,509,290,835,2423,2778,2791,3001,1,LEV,VA0097_20210725,18.92958930410858,0,Valsequillo,-98.16834523401796,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_97_0,1732,836,410,686,469,979,2560,2964,3033,3233,1,LEV,VA0098_20210725,18.935921909024902,0,Valsequillo,-98.171777765077,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_98_0,1726,894,363,579,533,936,2330,2695,2529,2966,1,LEV,VA0099_20210725,18.93642931883976,0,Valsequillo,-98.19007287563525,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_99_0,2124,968,440,725,513,1138,3626,4309,4152,4530,1,LEV,VA0100_20210725,18.93405462734551,0,Valsequillo,-98.18591093172618,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_100_0,1685,770,312,599,374,1096,3167,3657,3394,3958,1,LEV,VA0101_20210725,18.9306447541268,0,Valsequillo,-98.19230404258863,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_101_0,2003,1091,457,755,554,1268,2533,2835,2580,3017,1,LEV,VA0102_20210725,18.923804502486544,0,Valsequillo,-98.1844521277911,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_102_0,1756,801,368,707,395,1040,3156,3751,4047,4012,1,LEV,VA0103_20210725,18.926067702338507,0,Valsequillo,-98.19028702576244,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_103_0,1578,750,312,535,327,944,2453,2955,2972,3251,1,LEV,VA0104_20210725,18.934622932105974,0,Valsequillo,-98.17318875654264,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_104_0,2016,1058,393,695,447,1233,2785,3176,3166,3457,1,LEV,VA0105_20210725,18.93746443024221,0,Valsequillo,-98.18189858645492,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_0,1848,781,405,787,390,1214,3916,4616,4515,5136,1,LEV,VA0106_20210725,18.92013054139993,0,Valsequillo,-98.1895788485815,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_106_0,2472,2089,828,1180,1134,1810,2571,2700,2664,2838,1,LEV,VA0107_20210725,18.91235609478806,0,Valsequillo,-98.17363903247612,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_107_0,2658,1438,576,918,711,1449,3327,3964,4208,4249,1,LEV,VA0108_20210725,18.903972277774482,0,Valsequillo,-98.17063511073444,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_108_0,1883,939,435,935,498,1195,3438,4146,4127,4211,1,LEV,VA0109_20210725,18.905312092565776,0,Valsequillo,-98.15447717456571,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_109_0,2905,2112,1450,1804,1954,2046,2818,3121,3530,3244,1,LEV,VA0110_20210725,18.904885789019076,0,Valsequillo,-98.15769517243355,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_110_0,2427,1522,514,859,761,1465,2571,2867,2712,2994,1,LEV,VA0111_20210725,18.908235287621352,0,Valsequillo,-98.14239895590175,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_111_0,1500,773,318,512,366,810,2120,2523,2475,2696,1,LEV,VA0112_20210725,18.913005670443823,0,Valsequillo,-98.14552896399302,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_112_0,2914,2083,764,1148,1096,1850,2655,2834,3071,3074,1,LEV,VA0113_20210725,18.91048854954871,0,Valsequillo,-98.12978222775972,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_113_0,2031,1103,401,663,549,1162,2451,2784,2702,2963,1,LEV,VA0114_20210725,18.923276755461274,0,Valsequillo,-98.14694443904885,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_114_0,2086,1496,448,674,725,1085,1759,1967,1966,2123,1,LEV,VA0115_20210725,18.92384509743527,0,Valsequillo,-98.15183579580798,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_115_0,3295,2686,1420,1706,2412,2665,2890,2911,2850,2872,1,LEV,VA0116_20210725,18.923500032895856,0,Valsequillo,-98.13570289983053,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_116_0,981,394,369,584,350,827,2480,3079,3143,3275,3,floating_plants,VA0117_20210725,18.924920882493428,1,Valsequillo,-98.19822612938451,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_117_0,1001,409,365,587,354,879,2722,3251,2996,3387,3,floating_plants,VA0118_20210725,18.922221257861686,1,Valsequillo,-98.1960808366496,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_118_0,1087,442,333,587,321,861,2815,3488,3642,3659,3,floating_plants,VA0119_20210725,18.916882774260728,1,Valsequillo,-98.19493257042271,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_119_0,1049,427,291,536,289,841,2862,3556,3394,3718,3,floating_plants,VA0120_20210725,18.912142951206125,1,Valsequillo,-98.18985797896855,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_120_0,70,59,314,421,330,406,228,295,207,199,2,open_water,VA0001_20211107,18.941442446247223,0,Valsequillo,-98.1791107693375,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_121_0,101,79,508,699,570,686,327,407,285,216,2,open_water,VA0002_20211107,18.94138155849892,0,Valsequillo,-98.17805726266957,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_122_0,111,70,477,650,503,612,372,396,294,280,2,open_water,VA0003_20211107,18.938357462536167,0,Valsequillo,-98.17586902411944,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_123_0,141,112,521,723,567,723,449,480,331,361,2,open_water,VA0004_20211107,18.93884456894215,0,Valsequillo,-98.17496798471642,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_124_0,57,39,296,375,294,359,201,276,182,181,2,open_water,VA0005_20211107,18.931598713714003,0,Valsequillo,-98.1802455752207,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_125_0,88,56,360,513,383,467,279,276,219,189,2,open_water,VA0006_20211107,18.93163930761149,0,Valsequillo,-98.17928017586034,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_126_0,85,47,392,503,378,454,289,312,231,273,2,open_water,VA0007_20211107,18.930624457214726,0,Valsequillo,-98.18084626815603,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_127_0,72,56,289,335,261,315,171,198,162,128,2,open_water,VA0008_20211107,18.92938633138182,0,Valsequillo,-98.18286288015321,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_128_0,55,40,355,445,338,403,216,245,204,160,2,open_water,VA0009_20211107,18.92867592717097,0,Valsequillo,-98.18181166751639,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_129_0,37,36,279,340,259,295,139,163,103,89,2,open_water,VA0010_20211107,18.925570409727154,0,Valsequillo,-98.1833781689941,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_130_0,46,26,346,411,300,377,199,235,146,146,2,open_water,VA0011_20211107,18.926930348992332,0,Valsequillo,-98.18088958397628,2021-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
