system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
5_1764_0,179,101,536,646,612,714,599,670,678,510,1,LEV,VE0115_20230103,9.620700521080241,0,Vembanad,76.4341337352378,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1765_0,1348,607,386,549,341,855,2191,2644,2602,2936,1,LEV,VE0116_20230103,9.624297002127925,0,Vembanad,76.42542402023038,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1766_0,1565,756,468,623,492,857,2281,2642,2648,2981,1,LEV,VE0117_20230103,9.603923488213557,0,Vembanad,76.43169994642327,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1767_0,1545,713,452,631,426,904,2182,2637,3032,2889,1,LEV,VE0118_20230103,9.610524386827977,0,Vembanad,76.43483201142595,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1768_0,192,107,517,538,534,663,728,767,712,736,1,LEV,VE0119_20230103,9.599480503225282,0,Vembanad,76.44238329143231,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1769_0,3942,2665,786,1022,1318,1738,2140,2404,2620,2815,1,LEV,VE0120_20230103,9.586532041956952,0,Vembanad,76.35719978808277,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1770_0,1728,859,508,752,493,1016,2438,2786,3372,3035,1,LEV,VE0121_20230103,9.590975196689548,0,Vembanad,76.34188270306979,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1771_0,1586,825,358,472,297,821,1938,2299,2040,2478,1,LEV,VE0122_20230103,9.58132712954353,0,Vembanad,76.34231175307013,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1772_0,1861,956,444,512,370,926,2108,2473,2020,2717,1,LEV,VE0123_20230103,9.56706610599092,0,Vembanad,76.3333440080988,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1773_0,1604,756,446,684,435,1045,2451,2853,3144,3167,1,LEV,VE0124_20230103,9.567023787526063,0,Vembanad,76.35831471812001,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1774_0,1539,854,422,538,371,822,2074,2507,2850,2818,1,LEV,VE0125_20230103,9.54070067909435,0,Vembanad,76.34978149523184,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1775_0,1533,712,388,602,376,878,2524,3069,3006,3377,1,LEV,VE0126_20230103,9.533463584769299,0,Vembanad,76.35059669023254,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1776_0,1872,1461,1282,1704,1760,1327,2067,2247,2522,2442,1,LEV,VE0127_20230103,9.540362105006928,0,Vembanad,76.33738195022133,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1777_0,2188,1534,592,736,666,1135,1853,2217,2250,2408,1,LEV,VE0128_20230103,9.529781495391955,0,Vembanad,76.33515089021942,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1778_0,1403,635,340,454,243,629,2492,3534,3600,3748,1,LEV,VE0129_20230103,9.541462469561658,0,Vembanad,76.38509231026181,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1779_0,1331,631,344,503,269,667,2289,2976,2958,3043,1,LEV,VE0130_20230103,9.5314744149905,0,Vembanad,76.38946856854452,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1780_0,1322,601,374,500,277,621,2242,3211,2878,3313,1,LEV,VE0131_20230103,9.530458663778935,0,Vembanad,76.40093032732175,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1781_0,2069,953,456,752,433,1143,3088,3603,3604,3896,1,LEV,VE0132_20230103,9.538330652964255,0,Vembanad,76.41594707733451,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1782_0,1631,692,329,556,283,866,3030,3582,3784,3993,1,LEV,VE0133_20230103,9.533336616374529,0,Vembanad,76.41616160233465,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1783_0,1773,860,344,592,254,851,3110,3925,3960,4062,1,LEV,VE0134_20230103,9.51843871556422,0,Vembanad,76.3993871334435,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1784_0,1791,923,397,659,314,931,2806,3423,3368,3475,1,LEV,VE0135_20230103,9.521740010653653,0,Vembanad,76.39256523843768,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1785_0,1414,675,332,534,259,766,2372,2940,2878,2974,1,LEV,VE0136_20230103,9.522967407102547,0,Vembanad,76.41058533845298,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1786_0,1403,675,336,534,265,765,2418,3024,3132,3036,1,LEV,VE0137_20230103,9.517634549108646,0,Vembanad,76.41702108845847,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1787_0,1554,702,332,518,242,710,2745,3743,3676,3829,1,LEV,VE0138_20230103,9.521655362460118,0,Vembanad,76.42886286846851,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1788_0,1401,632,313,465,234,627,2493,3446,3448,3579,1,LEV,VE0139_20230103,9.508026729367318,0,Vembanad,76.43174208595237,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1789_0,1501,705,319,512,251,778,2631,3355,3444,3522,1,LEV,VE0140_20230103,9.507518819517127,0,Vembanad,76.41234902593592,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1790_0,1675,1270,486,614,706,1060,1219,1306,1248,1341,1,LEV,VE0141_20230103,9.51264020930093,0,Vembanad,76.38703507591445,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1791_0,1462,834,445,610,736,1033,1200,1291,1284,1334,1,LEV,VE0142_20230103,9.50582578123733,0,Vembanad,76.39338501591982,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1792_0,1711,1044,461,690,606,1036,1670,1848,1582,1863,1,LEV,VE0143_20230103,9.506926257072175,0,Vembanad,76.37931217590787,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1793_0,1283,816,484,539,656,1008,1127,1231,975,1364,1,LEV,VE0144_20230103,9.517380601588613,0,Vembanad,76.36913844638892,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1794_0,875,469,466,626,482,1013,1631,1848,1792,1940,1,LEV,VE0145_20230103,9.52110514886576,0,Vembanad,76.35922739138049,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1795_0,1759,933,441,621,486,1058,2266,2730,2740,3020,1,LEV,VE0146_20230103,9.5889334675812,0,Vembanad,76.3647162086358,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1796_0,2112,968,519,805,480,1222,3349,3886,4052,4108,1,LEV,VE0147_20230103,9.586225249605794,0,Vembanad,76.3665557605124,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1797_0,1400,677,440,576,388,803,1934,2330,2750,2720,1,LEV,VE0148_20230103,9.586891727128995,0,Vembanad,76.36480201863591,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
