system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
0_0_0,1033,473,398,640,374,1008,2317,2573,2600,2806,3,floating_plants,RA0001_20240810,-7.3006632412002315,1,RawaPening,110.42962963789502,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,798,345,414,531,348,800,1847,1912,1682,2149,3,floating_plants,RA0002_20240810,-7.302749040127871,1,RawaPening,110.42954382789495,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,218,120,410,479,306,463,473,539,373,501,3,floating_plants,RA0003_20240810,-7.300620673773831,1,RawaPening,110.42735567289309,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,1373,539,394,592,331,1004,3383,4006,4052,4390,3,floating_plants,RA0004_20240810,-7.2996416218494655,1,RawaPening,110.4426727579061,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,767,327,396,520,350,776,1689,1735,1245,1820,3,floating_plants,RA0005_20240810,-7.297257834290622,1,RawaPening,110.44365957290694,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,737,360,420,642,391,924,2029,2041,2905,2292,3,floating_plants,RA0006_20240810,-7.293001039206826,1,RawaPening,110.44048460290423,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,1300,512,422,631,365,987,3014,3422,3511,3775,3,floating_plants,RA0007_20240810,-7.2961510714637825,1,RawaPening,110.4471777829099,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,1418,525,425,634,331,979,3699,4447,4509,4778,3,floating_plants,RA0008_20240810,-7.299854459406645,1,RawaPening,110.44734940291008,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,1344,566,398,651,371,1089,2991,3426,3490,3749,3,floating_plants,RA0009_20240810,-7.305686169057162,1,RawaPening,110.4393690729033,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1383,548,394,639,326,1047,3437,4002,4042,4336,3,floating_plants,RA0010_20240810,-7.306494940300759,1,RawaPening,110.43778158790192,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,1362,511,373,637,298,1016,3764,4496,4528,4842,3,floating_plants,RA0011_20240810,-7.308495578666563,1,RawaPening,110.43649443790085,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,1233,529,443,674,378,1098,2837,3206,3287,3539,3,floating_plants,RA0012_20240810,-7.306324672792169,1,RawaPening,110.4320752228971,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,1039,486,404,644,373,1048,2500,2718,2920,3004,3,floating_plants,RA0013_20240810,-7.3050050974010245,1,RawaPening,110.4286857278942,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,1405,587,444,642,366,1006,3008,3730,3676,4036,3,floating_plants,RA0014_20240810,-7.291170604875447,1,RawaPening,110.44803588291065,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,1419,550,434,642,356,1027,3342,3953,3988,4353,3,floating_plants,RA0015_20240810,-7.292788198389972,1,RawaPening,110.44829331291089,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,1412,563,402,624,346,1007,3382,4086,4085,4471,3,floating_plants,RA0016_20240810,-7.294874034031555,1,RawaPening,110.4482504079108,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1172,514,410,645,375,1059,2713,3126,3136,3256,3,floating_plants,RA0017_20240810,-7.301982829407471,1,RawaPening,110.44095655790464,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,1450,554,404,687,338,1053,3975,4693,4807,4810,3,floating_plants,RA0018_20240810,-7.303047010608973,1,RawaPening,110.4423295179058,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,1307,546,395,674,363,1083,3207,3644,3732,3884,3,floating_plants,RA0019_20240810,-7.305132798415626,1,RawaPening,110.4418575629054,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,1115,489,409,662,373,1054,2612,2920,2987,3163,3,floating_plants,RA0020_20240810,-7.306920608788356,1,RawaPening,110.43396304289868,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,1423,575,400,644,367,1092,3363,3990,3961,4334,3,floating_plants,RA0021_20240810,-7.3096023109349,1,RawaPening,110.43126002789643,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,1381,572,443,668,381,1079,3275,3858,3880,4239,3,floating_plants,RA0022_20240810,-7.310709040461091,1,RawaPening,110.4349069528995,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,1858,810,504,764,421,1149,3378,4015,4212,4377,3,floating_plants,RA0023_20240810,-7.303642950975408,1,RawaPening,110.45061018291281,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1352,548,451,664,371,1050,3248,3793,3852,4087,3,floating_plants,RA0024_20240810,-7.283678514877995,1,RawaPening,110.44743614388831,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,1560,659,444,650,395,1081,3277,3943,3988,4316,3,floating_plants,RA0025_20240810,-7.283806221977098,1,RawaPening,110.44945267889001,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,1510,650,429,648,397,1107,3109,3685,3767,4106,3,floating_plants,RA0026_20240810,-7.28627521874099,1,RawaPening,110.4489378188896,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,1371,542,450,656,366,1056,3339,3839,3708,4170,3,floating_plants,RA0027_20240810,-7.287254299898037,1,RawaPening,110.44743614388831,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,1383,612,414,634,348,1049,3132,3748,3775,4011,3,floating_plants,RA0028_20240810,-7.274398368339189,1,RawaPening,110.44237335388401,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,1453,632,359,641,363,1081,3128,3633,3620,4003,3,floating_plants,RA0029_20240810,-7.274185518689745,1,RawaPening,110.44666385388766,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,1483,653,392,670,367,1096,3166,3714,3752,3996,3,floating_plants,RA0030_20240810,-7.276058592140483,1,RawaPening,110.44704999888798,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,1305,573,416,632,342,1022,3207,3778,3612,3894,3,floating_plants,RA0031_20240810,-7.273259621658195,1,RawaPening,110.4436128593419,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,1425,615,389,626,357,1089,3512,3985,3616,4299,3,floating_plants,RA0032_20240810,-7.272429505348911,1,RawaPening,110.44275475934116,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,1267,533,402,585,337,1040,3142,3666,3635,4031,3,floating_plants,RA0033_20240810,-7.273248979151149,1,RawaPening,110.4418430280904,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,936,445,403,565,344,861,1872,2083,2051,2308,3,floating_plants,RA0034_20240810,-7.272695568435692,1,RawaPening,110.4464445893443,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,1344,568,375,594,343,1015,3224,3772,3748,4158,3,floating_plants,RA0035_20240810,-7.275856386160628,1,RawaPening,110.44525465572455,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,1339,562,416,612,364,1034,3085,3654,3550,4016,3,floating_plants,RA0036_20240810,-7.278836260970728,1,RawaPening,110.44709957072615,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,730,338,440,719,389,1020,1955,2218,2863,2640,3,floating_plants,RA0037_20240810,-7.270684127514341,1,RawaPening,110.43968524160326,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,440,271,429,637,392,714,960,994,1707,1289,3,floating_plants,RA0038_20240810,-7.270992761880052,1,RawaPening,110.43904166660268,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_0,1456,568,413,676,356,1027,3976,4855,4533,5044,3,floating_plants,RA0039_20240810,-7.274451580777756,1,RawaPening,110.4301925103452,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_0,1398,622,481,736,434,1068,3594,4123,3800,4341,3,floating_plants,RA0040_20240810,-7.2735256841770815,1,RawaPening,110.42979563909483,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_0,377,190,422,614,352,659,1201,1451,2604,1192,3,floating_plants,RA0041_20240810,-7.272748780958212,1,RawaPening,110.4314260290962,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_0,545,309,392,590,407,715,1243,1494,1875,1358,3,floating_plants,RA0042_20240810,-7.270694770082174,1,RawaPening,110.43490133409918,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_0,664,281,398,641,346,782,1832,2138,2928,1940,3,floating_plants,RA0043_20240810,-7.2696624395821265,1,RawaPening,110.44061881326158,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_0,668,312,444,608,391,824,1670,1874,1512,2295,3,floating_plants,RA0044_20240810,-7.269215450487232,1,RawaPening,110.44205613076281,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_44_0,1110,458,327,556,262,983,3548,4057,4292,4200,3,floating_plants,RA0045_20240810,-7.277623028728127,1,RawaPening,110.42176927238089,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_0,700,334,366,603,344,735,2089,2213,3224,2208,3,floating_plants,RA0046_20240810,-7.278187075757669,1,RawaPening,110.42198379738112,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_0,817,383,344,624,309,843,2168,2791,3842,2673,3,floating_plants,RA0047_20240810,-7.278708552569175,1,RawaPening,110.42146893738067,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_0,766,371,399,625,348,926,2194,2133,2754,2646,3,floating_plants,RA0048_20240810,-7.277154762730916,1,RawaPening,110.42627429738475,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48_0,776,360,329,588,295,812,2520,3134,4075,3347,3,floating_plants,RA0049_20240810,-7.2764842901113775,1,RawaPening,110.42049284862985,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_0,564,262,425,676,366,708,1915,1716,3196,1964,3,floating_plants,RA0050_20240810,-7.279730219667038,1,RawaPening,110.42108279238033,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_0,1633,770,431,710,402,1143,3159,3701,3602,3894,3,floating_plants,RA0051_20240810,-7.280485826499552,1,RawaPening,110.42200573864469,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_0,833,358,422,605,356,893,2286,2702,3137,2698,3,floating_plants,RA0052_20240810,-7.283763653869474,1,RawaPening,110.43121958740248,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_0,993,438,417,642,376,1024,2585,2902,3487,3228,3,floating_plants,RA0053_20240810,-7.28433833541974,1,RawaPening,110.43089779990218,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_0,321,204,425,650,374,672,948,1514,2311,1320,3,floating_plants,RA0054_20240810,-7.28454053801219,1,RawaPening,110.43355790990447,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_0,641,300,440,670,385,851,2049,2186,3088,2308,3,floating_plants,RA0055_20240810,-7.28849943429558,1,RawaPening,110.43065257795892,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_55_0,689,303,415,630,356,893,2062,2518,3199,2591,3,floating_plants,RA0056_20240810,-7.290415016351045,1,RawaPening,110.43205771671009,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_0,556,248,408,604,365,686,1341,1557,2261,1798,3,floating_plants,RA0057_20240810,-7.301791277343617,1,RawaPening,110.4303390134118,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_0,958,441,404,610,358,935,2298,2543,2448,2705,3,floating_plants,RA0058_20240810,-7.304792263117055,1,RawaPening,110.43008158341159,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_0,681,360,428,596,393,839,1675,1713,2082,1778,3,floating_plants,RA0059_20240810,-7.304196324282847,1,RawaPening,110.43568068591631,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_59_0,580,248,421,637,373,676,1478,1691,2967,1846,3,floating_plants,RA0060_20240810,-7.298449730479218,1,RawaPening,110.44063621342053,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_60_0,391,212,396,606,348,609,1157,1468,2320,1129,3,floating_plants,RA0061_20240810,-7.291213172866955,1,RawaPening,110.43091957048642,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_0,734,341,454,632,404,853,1900,2114,2889,2524,3,floating_plants,RA0062_20240810,-7.295512553321091,1,RawaPening,110.44248426271525,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_0,1263,539,328,598,294,1057,3382,3677,3707,4201,3,floating_plants,RA0063_20240810,-7.290681068500522,1,RawaPening,110.41720772492263,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_0,1182,516,286,548,270,1006,3295,3751,3678,4111,3,floating_plants,RA0064_20240810,-7.289148604421831,1,RawaPening,110.41527699992099,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_0,943,443,316,561,276,1005,2801,3180,3196,3259,3,floating_plants,RA0065_20240810,-7.290191531934218,1,RawaPening,110.41538426242107,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65_0,1271,542,332,615,318,1067,3198,3561,3652,3889,3,floating_plants,RA0066_20240810,-7.291468582723477,1,RawaPening,110.41493375992069,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_66_0,1301,566,362,625,324,1035,3125,3624,3669,3898,3,floating_plants,RA0067_20240810,-7.294278081639088,1,RawaPening,110.41630671992185,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_67_0,1322,569,405,668,358,1091,3172,3649,3448,3863,3,floating_plants,RA0068_20240810,-7.271194970501384,1,RawaPening,110.44812919245709,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_68_0,634,294,518,659,449,820,1750,1714,2708,2004,3,floating_plants,RA0069_20240810,-7.284008425865866,1,RawaPening,110.44541571498195,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_0,920,432,418,626,380,943,2091,2445,2378,2512,3,floating_plants,RA0070_20240810,-7.3003652699960115,1,RawaPening,110.43089728527816,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_0,463,223,425,561,368,741,1357,1395,1704,1679,3,floating_plants,RA0071_20240810,-7.299237231077236,1,RawaPening,110.43111181027831,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_0,533,308,498,660,554,780,785,999,749,805,3,floating_plants,RA0072_20240810,-7.2841254906169,1,RawaPening,110.41617891521152,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_0,1948,919,426,787,424,1206,3336,3687,4061,4073,3,floating_plants,RA0073_20240810,-7.284061637117423,1,RawaPening,110.41834561771337,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_73_0,1052,479,430,738,391,1058,3075,3607,3416,3631,3,floating_plants,RA0074_20240810,-7.283486955212423,1,RawaPening,110.4161574627115,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74_0,1857,1104,504,811,574,1198,2292,2523,2768,2794,3,floating_plants,RA0075_20240810,-7.282231166263672,1,RawaPening,110.41978293521458,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_0,1755,991,596,963,658,1320,2588,2694,2922,2891,3,floating_plants,RA0076_20240810,-7.282444012095777,1,RawaPening,110.41821690271324,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_76_0,2086,985,512,789,514,1324,3450,3884,3744,4178,3,floating_plants,RA0077_20240810,-7.281975751131781,1,RawaPening,110.42107008521567,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_0,1366,655,507,834,576,1183,2508,2946,2446,3087,3,floating_plants,RA0078_20240810,-7.282678142394358,1,RawaPening,110.42117734771578,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_0,1048,449,398,641,325,1019,3100,3676,3891,3675,3,floating_plants,RA0079_20240810,-7.283955214597999,1,RawaPening,110.42506025021908,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_0,1389,522,376,640,309,1045,3825,4607,4666,5016,3,floating_plants,RA0080_20240810,-7.284529895902676,1,RawaPening,110.42263611771699,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_0,1018,433,400,682,366,984,2704,3354,3624,3404,3,floating_plants,RA0081_20240810,-7.284168059611569,1,RawaPening,110.42321533521749,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_0,1062,491,444,740,452,995,2732,3010,3043,3229,3,floating_plants,RA0082_20240810,-7.285317420938256,1,RawaPening,110.42362293271785,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_82_0,740,369,536,760,535,811,1932,1852,2417,2127,3,floating_plants,RA0083_20240810,-7.282295020023916,1,RawaPening,110.42634740022012,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_83_0,1637,721,420,704,392,1127,3409,3747,4088,4218,3,floating_plants,RA0084_20240810,-7.284508610963339,1,RawaPening,110.42106986798743,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_84_0,984,427,460,730,438,1011,2582,3099,3736,3351,3,floating_plants,RA0085_20240810,-7.283955214138307,1,RawaPening,110.41952528798613,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_85_0,475,232,342,580,313,649,1511,1637,2585,1890,3,floating_plants,RA0086_20240810,-7.286913751270245,1,RawaPening,110.41737976386295,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_86_0,433,199,328,531,281,626,1429,1781,2698,1810,3,floating_plants,RA0087_20240810,-7.287190447941561,1,RawaPening,110.41624278136197,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_87_0,134,73,270,327,239,535,763,885,719,732,3,floating_plants,RA0088_20240810,-7.2875948504614625,1,RawaPening,110.41525596636114,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_88_0,356,175,328,415,302,645,1165,1288,1066,1326,3,floating_plants,RA0089_20240810,-7.288722918719239,1,RawaPening,110.41409753136017,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_89_0,741,356,325,437,320,746,1410,1847,1428,1746,3,floating_plants,RA0090_20240810,-7.286700907560677,1,RawaPening,110.41456948636056,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_90_0,735,407,492,497,427,807,1589,1806,1465,1809,3,floating_plants,RA0091_20240810,-7.291958117891749,1,RawaPening,110.41813063239618,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_0,869,381,292,582,287,855,2432,2847,3412,2824,3,floating_plants,RA0092_20240810,-7.2914047302685185,1,RawaPening,110.41654314739486,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_0,303,181,416,544,370,497,615,1054,917,804,3,floating_plants,RA0093_20240810,-7.2973642540605965,1,RawaPening,110.42557653771935,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_93_0,223,116,435,523,386,570,585,597,347,617,3,floating_plants,RA0094_20240810,-7.292937187000371,1,RawaPening,110.44265371043302,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_94_0,285,203,407,566,376,522,577,681,1330,697,3,floating_plants,RA0095_20240810,-7.274653788091065,1,RawaPening,110.426605528454,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_95_0,266,150,382,505,343,526,625,786,1034,643,3,floating_plants,RA0096_20240810,-7.275718034218488,1,RawaPening,110.42184307344996,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_96_0,330,150,398,521,331,508,739,687,1262,760,3,floating_plants,RA0097_20240810,-7.2762501563358,1,RawaPening,110.42669133845405,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_97_0,491,281,404,639,381,733,1097,1493,2160,1504,3,floating_plants,RA0098_20240810,-7.27839992326524,1,RawaPening,110.42666988595404,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_98_0,733,386,403,630,381,860,1879,1949,2529,2278,3,floating_plants,RA0099_20240810,-7.280570964854118,1,RawaPening,110.4237092288954,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_99_0,2047,956,478,771,451,1204,3712,4454,4676,4775,3,floating_plants,RA0100_20240810,-7.281592627971263,1,RawaPening,110.42027651856644,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_100_0,402,191,444,653,380,648,1193,1193,2664,1340,3,floating_plants,RA0101_20240810,-7.285977237962079,1,RawaPening,110.43272015816021,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_101_0,440,224,476,642,470,715,1103,1188,1828,1364,3,floating_plants,RA0102_20240810,-7.291553719647022,1,RawaPening,110.4394348165264,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_102_0,94,65,324,372,266,338,240,260,212,188,2,open_water,RA0103_20240810,-7.293554425256788,0,RawaPening,110.41686694684238,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_103_0,63,46,304,374,268,332,219,209,157,136,2,open_water,RA0104_20240810,-7.292969113490462,0,RawaPening,110.4181648230935,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_104_0,63,38,346,449,291,368,200,200,149,155,2,open_water,RA0105_20240810,-7.293245806420821,0,RawaPening,110.4242251543486,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_0,65,47,396,495,331,429,278,275,224,211,2,open_water,RA0106_20240810,-7.2937034135871714,0,RawaPening,110.43118648284639,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_106_0,61,47,396,486,322,422,254,236,206,193,2,open_water,RA0107_20240810,-7.296864082855468,0,RawaPening,110.42860145918026,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_107_0,59,43,369,442,310,372,206,197,157,145,2,open_water,RA0108_20240810,-7.297598376558804,0,RawaPening,110.42229442417488,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_108_0,82,60,389,483,336,450,259,263,217,218,2,open_water,RA0109_20240810,-7.299258514674887,0,RawaPening,110.42160903807363,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_109_0,71,47,392,486,317,387,250,230,193,167,2,open_water,RA0110_20240810,-7.299471352414351,0,RawaPening,110.42709015182831,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_110_0,91,61,401,463,315,374,241,223,184,206,2,open_water,RA0111_20240810,-7.303940922289649,0,RawaPening,110.42807687373134,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_111_0,93,75,404,506,352,446,250,236,183,180,2,open_water,RA0112_20240810,-7.304398518512474,0,RawaPening,110.42292827372695,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_112_0,92,75,360,440,308,375,238,223,167,158,2,open_water,RA0113_20240810,-7.307420770172097,0,RawaPening,110.42579218247937,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_113_0,71,69,399,493,324,396,225,237,184,178,2,open_water,RA0114_20240810,-7.3034726838093,0,RawaPening,110.43464133873691,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_114_0,61,54,414,480,345,400,205,192,143,146,2,open_water,RA0115_20240810,-7.300950572061506,0,RawaPening,110.43796860973136,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_115_0,72,50,423,494,342,433,256,243,209,186,2,open_water,RA0116_20240810,-7.298077263536062,0,RawaPening,110.43329196472737,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_116_0,62,52,402,497,339,409,226,226,182,159,2,open_water,RA0117_20240810,-7.293916253988874,0,RawaPening,110.43899925553828,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_117_0,75,45,426,478,339,403,254,220,181,181,2,open_water,RA0118_20240810,-7.292234811823614,0,RawaPening,110.43890239603192,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_118_0,85,64,438,490,378,437,272,282,222,228,2,open_water,RA0119_20240810,-7.28987226904267,0,RawaPening,110.4383339047814,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_119_0,85,52,438,543,359,478,274,274,216,198,2,open_water,RA0120_20240810,-7.28863778227186,0,RawaPening,110.44366485103596,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_120_0,86,57,452,525,358,430,248,259,191,175,2,open_water,RA0121_20240810,-7.290436300659003,0,RawaPening,110.44408317478631,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_121_0,101,61,444,492,344,450,304,339,266,253,2,open_water,RA0122_20240810,-7.290638500499433,0,RawaPening,110.44637859228823,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_122_0,151,71,417,508,350,447,399,438,334,392,2,open_water,RA0123_20240810,-7.293011681275972,0,RawaPening,110.44705434603883,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_123_0,108,76,474,572,428,526,402,407,345,305,2,open_water,RA0124_20240810,-7.27878304937992,0,RawaPening,110.44617531074815,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_124_0,80,63,486,560,416,497,273,283,235,217,2,open_water,RA0125_20240810,-7.279357737313382,0,RawaPening,110.44058693449342,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_125_0,87,49,439,524,354,462,281,282,238,226,2,open_water,RA0126_20240810,-7.279208744216149,0,RawaPening,110.43571721698927,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_126_0,142,81,511,628,516,712,501,558,432,419,2,open_water,RA0127_20240810,-7.280528395878699,0,RawaPening,110.4497920637764,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_127_0,165,92,510,640,529,670,538,516,438,424,2,open_water,RA0128_20240810,-7.280815738819325,0,RawaPening,110.450510722527,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_128_0,177,89,530,695,572,786,635,676,543,541,2,open_water,RA0129_20240810,-7.283614662275166,0,RawaPening,110.45081105752728,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_129_0,194,96,536,672,540,720,655,621,527,496,2,open_water,RA0130_20240810,-7.285434485598288,0,RawaPening,110.45133688428042,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_130_0,80,61,428,532,359,436,261,249,210,192,2,open_water,RA0131_20240810,-7.275537112655823,0,RawaPening,110.43529923459762,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_131_0,85,37,413,554,411,517,274,301,233,205,2,open_water,RA0132_20240810,-7.269747580480565,0,RawaPening,110.4386989024357,2024-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
