run_ID,patch_size,test_region,epochs_trained,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_auroc,train_loss,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
Test_Har_outer_15px_2026-07-21,15,Hartbeespoort,17,0.2869476920624417,0.9020669460296632,0.8916711807250977,0.9808382987976074,0.817365288734436,0.9689252376556396,0.1340948846556934,0.9526029229164124,0.9527431726455688,0.9460139870643616,0.959568738937378,0.9881412982940674,0.1064528952258406,0.0038652006268875,0.0085387911144171,64,False
Test_Rod_outer_15px_2026-07-21,15,Rodman,10,0.484521705653595,0.8570029139518738,0.8660550713539124,0.8151986002922058,0.9236790537834167,0.91670024394989,0.1022370785233569,0.9636672139167786,0.9636235237121582,0.9587382078170776,0.9685588479042052,0.9930260181427002,0.1064534727802703,0.0002414098840062,2.9319452079141204e-05,64,False
Test_Mul_outer_15px_2026-07-21,15,Mula,12,0.6428422291248922,0.7089768052101135,0.5911864638328552,0.9237288236618042,0.4346958994865417,0.9372677206993104,0.077387235074678,0.972798764705658,0.9727967977523804,0.9714204668998718,0.974177062511444,0.995720148086548,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
Test_Inl_outer_15px_2026-07-21,15,Inle,8,0.1268867983855307,0.9539999961853028,0.9555555582046508,0.9242990612983704,0.9890000224113464,0.9947019815444946,0.1150923905909519,0.959193766117096,0.9591072797775269,0.9552616477012634,0.9629839658737184,0.9909272193908693,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
Test_Vem_outer_15px_2026-07-21,15,Vembanad,9,0.1280153526084406,0.9565434455871582,0.9563033580780028,0.9625884890556335,0.9500998258590698,0.9899920225143432,0.1210616796010349,0.9567914009094238,0.956669270992279,0.9533671736717224,0.9599943161010742,0.9902575016021729,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
Test_Val_outer_15px_2026-07-21,15,Valsequillo,15,0.1788530446150723,0.9558823704719543,0.9564796686172484,0.9437022805213928,0.9696078300476074,0.972874879837036,0.1339835219806104,0.9527881741523744,0.9528847336769104,0.9451518058776855,0.9607452750205994,0.9880640506744384,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
Test_Raw_outer_15px_2026-07-21,15,RawaPening,21,0.1426608130469784,0.9490509629249572,0.9506292343139648,0.9229323267936708,0.9800398945808412,0.987616777420044,0.1576885094016301,0.9481920003890992,0.9484753012657166,0.9375,0.9597105979919434,0.9823135137557985,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
Test_Win_outer_15px_2026-07-21,15,Winam,21,0.4129724207405502,0.8769384622573853,0.8646864891052246,0.9608802199363708,0.7860000133514404,0.9326395988464355,0.1008675320550452,0.9652572274208068,0.9652204513549804,0.9602751135826112,0.970216989517212,0.9925695657730104,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
