test_region,val_region,run_ID,patch_size,loop,epoch,train_loss,val_loss,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,AWEIp95,best_epoch
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,17,0.0975567787842509,0.7092101258229335,0.665057897567749,0.4971014559268951,0.9098142981529236,0.3419740796089172,0.9169796705245972,0.965825378894806,0.965977430343628,0.9622517824172974,0.9697320461273192,0.9938677549362184,False,8.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,18,0.0996398097703315,0.4235250134035427,0.7948841452598572,0.7504404187202454,0.9128571152687072,0.6370887160301208,0.9367761611938475,0.9641704559326172,0.9643592238426208,0.9598557949066162,0.9689050316810608,0.9933152794837952,False,8.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,1,0.3732421424074707,0.3580935372114182,0.8485000133514404,0.8380545377731323,0.9001148343086243,0.7839999794960022,0.9403020143508912,0.8384469747543335,0.8360053300857544,0.8446094393730164,0.8275747895240784,0.9147450923919678,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,2,0.2785546898037781,0.3163028875589371,0.8999999761581421,0.908088207244873,0.8401360511779785,0.9879999756813048,0.9807009696960448,0.8980011343955994,0.898692786693573,0.8883863687515259,0.9092411994934082,0.9512313604354858,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,3,0.2457693238024297,0.2980389792919159,0.8769999742507935,0.8692879676818848,0.927437663078308,0.8180000185966492,0.9561090469360352,0.9128897190093994,0.9135157465934752,0.9026791453361512,0.9246156215667723,0.9612095952033995,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,4,0.2381503165474237,0.4443796406388283,0.840499997138977,0.8226792812347412,0.9261577129364014,0.7400000095367432,0.933937966823578,0.91428804397583,0.91454815864563,0.9074044227600098,0.9218052625656128,0.963474690914154,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,5,0.2227783612603565,0.4470423508286476,0.8554999828338623,0.83863765001297,0.9494311213493348,0.7509999871253967,0.943817973136902,0.9221025109291076,0.9225231409072876,0.9131843447685242,0.932054877281189,0.9674198627471924,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,6,0.1910493279342795,0.1326668348312377,0.962000012397766,0.9621890783309937,0.9574257135391236,0.9670000076293944,0.9887139797210692,0.931562066078186,0.9320483207702636,0.921065390110016,0.9432964324951172,0.9763450622558594,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,7,0.186042155910207,0.1890526092052459,0.9484999775886536,0.9499270915985109,0.9243140816688538,0.9769999980926514,0.9867500066757202,0.9310685396194458,0.9315583109855652,0.9205811023712158,0.9428004622459412,0.9779911637306212,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,8,0.1855208977359469,0.1311599211096763,0.9605000019073486,0.960910439491272,0.9510284066200256,0.9710000157356262,0.9866729974746704,0.9322201013565063,0.9326907396316528,0.9218472242355348,0.9437923431396484,0.9778341054916382,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,9,0.1882239913337617,0.1173757579922676,0.9764999747276306,0.9763700366020204,0.9817997813224792,0.9710000157356262,0.991063952445984,0.934112012386322,0.9346389174461364,0.9228166341781616,0.946768045425415,0.9765681028366088,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,10,0.1749795911965563,0.1167581618130207,0.9674999713897704,0.96796452999115,0.9543246030807496,0.9819999933242798,0.9938679933547974,0.9355103969573976,0.9359790682792664,0.924802303314209,0.9474292993545532,0.9803373217582704,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,11,0.1499084621383493,0.0974448022097349,0.9695000052452089,0.9695152640342712,0.9690309762954712,0.9700000286102296,0.9923579692840576,0.9435716271400452,0.9437981247901917,0.9355205297470092,0.9522234797477722,0.985768735408783,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,12,0.1519239742222747,0.1141949658095836,0.959999978542328,0.9592667818069458,0.977178394794464,0.9419999718666076,0.9915949702262878,0.9476022124290466,0.9477654695510864,0.9402863383293152,0.9553645253181458,0.9848371744155884,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,13,0.1483566646632017,0.1245711947381496,0.9580000042915344,0.957317054271698,0.9731404781341552,0.9419999718666076,0.9896329641342164,0.9471086859703064,0.9471781849861144,0.9413781762123108,0.9530500769615172,0.9852414131164552,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,14,0.1475063515993299,0.154564303278923,0.9470000267028807,0.9462474584579468,0.959876537322998,0.9330000281333924,0.985971987247467,0.9469441771507264,0.9469703435897828,0.9419365525245668,0.95205819606781,0.9859622716903688,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,15,0.1443657044753673,0.1103143659830093,0.9674999713897704,0.9677739143371582,0.9596853256225586,0.9760000109672546,0.992313027381897,0.948424756526947,0.948399305343628,0.9442805647850036,0.952554166316986,0.9865010976791382,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,16,0.1259370008988375,0.0983031872212886,0.9704999923706056,0.970544159412384,0.9690927267074584,0.972000002861023,0.9922419786453248,0.9547585844993592,0.9548588395118712,0.9481662511825562,0.961646556854248,0.9898708462715148,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,17,0.1251272855644762,0.1059742103815078,0.9704999923706056,0.970426082611084,0.9728643298149108,0.9679999947547911,0.9892209768295288,0.9549230933189392,0.9549416303634644,0.9499427676200868,0.9599933624267578,0.9900076389312744,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,18,0.1234173935651043,0.1296510250121355,0.9614999890327454,0.9624207019805908,0.9399427771568298,0.9860000014305116,0.9914539456367492,0.9567327499389648,0.9566935896873474,0.9529276490211488,0.9604893326759338,0.9901381134986876,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,19,0.1224301517992768,0.0934315195083618,0.9725000262260436,0.9725685715675354,0.9701492786407472,0.975000023841858,0.9917399287223816,0.9582956433296204,0.9582956433296204,0.9536673426628112,0.9629690647125244,0.9899249076843262,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,20,0.1226739924460186,0.1046278026923537,0.9660000205039978,0.966469407081604,0.9533073902130128,0.9800000190734864,0.9910809993743896,0.9555811285972596,0.955635905265808,0.9498611688613892,0.9614812135696412,0.990202248096466,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,21,0.1144319302595871,0.0971488116383552,0.9704999923706056,0.970426082611084,0.9728643298149108,0.9679999947547911,0.9922189712524414,0.9610923528671264,0.9610795974731444,0.956749677658081,0.9654488563537598,0.9912577867507936,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,22,0.1143969077709778,0.1021897900402546,0.968999981880188,0.9692460298538208,0.961614191532135,0.9769999980926514,0.9917269945144652,0.9596940279006958,0.9596906900405884,0.9551334381103516,0.9642916321754456,0.9913609623908995,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,23,0.1102634331189537,0.1091974966675043,0.965499997138977,0.9657907485961914,0.957718789577484,0.9739999771118164,0.9906669855117798,0.9606810808181764,0.9606389999389648,0.9570139646530152,0.9642916321754456,0.9921922087669371,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,24,0.1097799542029751,0.1021675388813018,0.972000002861023,0.9719439148902892,0.9738956093788148,0.9700000286102296,0.9897239804267884,0.960187554359436,0.960177719593048,0.955773949623108,0.9646222591400146,0.992277979850769,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,25,0.1088501342946961,0.0912290946915745,0.972000002861023,0.9719157218933104,0.9748491048812866,0.968999981880188,0.9901029467582704,0.9617504477500916,0.9616557955741882,0.9593616127967834,0.9639610052108764,0.9921042919158936,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,26,0.1073201708051291,0.0952561977505683,0.9714999794960022,0.9715142250061036,0.9710289835929872,0.972000002861023,0.9904769659042358,0.962819755077362,0.9627615809440612,0.9595992565155028,0.965944766998291,0.992387056350708,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,27,0.1047758838512537,0.1014547771066427,0.9714999794960022,0.9715142250061036,0.9710289835929872,0.972000002861023,0.9918900728225708,0.9619149565696716,0.961827039718628,0.959375023841858,0.9642916321754456,0.992988646030426,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,28,0.1055663157126675,0.0917755391150713,0.9725000262260436,0.9724862575531006,0.9729729890823364,0.972000002861023,0.9918130040168762,0.9643003940582277,0.96427983045578,0.9601704478263856,0.9684245586395264,0.9926363229751588,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,29,0.1030170618654268,0.0911329877004027,0.972000002861023,0.9720559120178224,0.9701195359230042,0.9739999771118164,0.991847038269043,0.9634778499603271,0.9635048508644104,0.9581494331359864,0.9689204692840576,0.9930812120437622,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,30,0.1014523852708171,0.0993620171919465,0.9714999794960022,0.9716276526451112,0.9672943353652954,0.9760000109672546,0.990166962146759,0.9649584889411926,0.9648630619049072,0.9627983570098876,0.9669367074966432,0.9936085939407348,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,31,0.1013307836272317,0.1002976614385843,0.968500018119812,0.9687654972076416,0.9606686234474182,0.9769999980926514,0.9915969967842102,0.9650407433509828,0.9649773240089417,0.9620440602302552,0.9679285883903505,0.993267297744751,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,32,0.1002645945747824,0.1012622723877429,0.968500018119812,0.96879643201828,0.9597644805908204,0.977999985218048,0.9905179738998412,0.9637246131896972,0.9636648297309875,0.960578203201294,0.966771364212036,0.9934386610984802,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,33,0.0963215536120848,0.0945573397576809,0.9704999923706056,0.970719575881958,0.9635468125343324,0.977999985218048,0.9922900199890136,0.9655342698097228,0.9655058979988098,0.9616267681121826,0.9694164395332336,0.9939268231391908,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,34,0.0968745988123734,0.1002936285436153,0.9714999794960022,0.9714571833610536,0.9729187488555908,0.9700000286102296,0.9901440143585204,0.9662745594978333,0.966210663318634,0.9633525013923644,0.9690858125686646,0.9943447113037108,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,35,0.0979689203973093,0.097953579545021,0.9700000286102296,0.9700299501419068,0.9690618515014648,0.9710000157356262,0.9909180402755736,0.9664390683174132,0.966381013393402,0.9633645415306092,0.9694164395332336,0.9939936995506288,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,36,0.0965936853678846,0.0949765288829803,0.9729999899864196,0.9730538725852966,0.9711155295372008,0.975000023841858,0.9909720420837402,0.9677551984786988,0.9676887392997742,0.9649843573570251,0.9704083204269408,0.9937938451766968,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,37,0.0964266181818266,0.0963041246682405,0.9725000262260436,0.9724586606025696,0.9739217758178712,0.9710000157356262,0.9908009767532348,0.9676729440689088,0.9676889181137084,0.9625449776649476,0.9728880524635316,0.9940007925033568,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,38,0.0957029168881298,0.0968012209683656,0.972000002861023,0.9720559120178224,0.9701195359230042,0.9739999771118164,0.9910119771957396,0.9672616720199584,0.9672158360481262,0.9638811349868774,0.970573663711548,0.9939678907394408,False,29.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,39,0.0944246683756046,0.0967091641724109,0.9710000157356262,0.9710000157356262,0.9710000157356262,0.9710000157356262,0.991077959537506,0.9666858315467834,0.9666913151741028,0.961865782737732,0.9715655446052552,0.9942784309387208,False,29.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,1,0.3966085429105284,0.3113449031001442,0.9275724291801452,0.9285362362861632,0.9172346591949464,0.940119743347168,0.970302402973175,0.8258329629898071,0.8231855034828186,0.8315895795822144,0.8149495720863342,0.9023736715316772,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,2,0.2995845804583237,0.2651329268882801,0.9030969142913818,0.8985355496406555,0.9439560174942015,0.8572854399681091,0.970826268196106,0.8844919800758362,0.8849368691444397,0.8771730065345764,0.8928394317626953,0.9460706114768982,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,3,0.241693281498479,0.2087010903494222,0.928071916103363,0.9282868504524232,0.9264413714408876,0.9301397204399108,0.9751008152961732,0.911394476890564,0.911656141281128,0.9044596552848816,0.9189680814743042,0.963990330696106,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,4,0.2323452431005198,0.2076152192724572,0.9230769276618958,0.9249512553215028,0.9038095474243164,0.9471057653427124,0.976630687713623,0.9192101955413818,0.9194685816764832,0.9119895696640016,0.9270712733268738,0.9656529426574708,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,5,0.2257852610763038,0.3206842664506409,0.8436563611030579,0.8170660138130188,0.9858956336975098,0.697604775428772,0.9851875901222228,0.918552041053772,0.9185587167739868,0.9138975143432616,0.9232677221298218,0.967834174633026,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,6,0.1973548455402126,0.2103413151098893,0.92107892036438,0.9186405539512634,0.94893616437912,0.8902195692062378,0.9781665802001952,0.929082691669464,0.929297924041748,0.9218876957893372,0.9368281960487366,0.9753046035766602,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,7,0.1794373606640044,0.235895295935375,0.9040958881378174,0.8958785533905029,0.980997622013092,0.8243513107299805,0.985802412033081,0.9360756874084472,0.9362226128578186,0.9294328689575196,0.943112313747406,0.9790991544723512,False,19.0
Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,8,0.1782316728402733,0.2100553288385941,0.922577440738678,0.9197307229042052,0.955866515636444,0.886227548122406,0.9798043966293336,0.9378033876419068,0.9382655620574952,0.9267624020576476,0.950057864189148,0.9793552756309508,False,19.0
