run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
T-Rod_V-Vem_15px_2026-07-21,15,Rodman,Vembanad,0.1023871285065597,0.0997031274196746,12,0.9705294966697692,0.9706613421440125,0.9672943353652954,0.9740518927574158,0.992895245552063,0.9645121693611144,0.9643713235855104,0.9609555006027222,0.9678115248680116,0.992718517780304,0.1064534727802703,0.0002414098840062,2.9319452079141204e-05,64,False
T-Rod_V-Val_15px_2026-07-21,15,Rodman,Valsequillo,0.1166073217836627,0.1234338823048507,6,0.95245099067688,0.9535217881202698,0.932521104812622,0.9754902124404908,0.989981770515442,0.9568844437599182,0.9567880630493164,0.9519025087356568,0.9617241024971008,0.9910978078842164,0.1064534727802703,0.0002414098840062,2.9319452079141204e-05,64,False
T-Rod_V-Raw_15px_2026-07-21,15,Rodman,RawaPening,0.0764860622367038,0.1060193968447414,22,0.9650349617004396,0.9655850529670716,0.9515503644943236,0.9800398945808412,0.9912225008010864,0.9731577038764954,0.973022162914276,0.9706125259399414,0.9754438400268556,0.9959920644760132,0.1064534727802703,0.0002414098840062,2.9319452079141204e-05,64,False
T-Rod_V-Win_15px_2026-07-21,15,Rodman,Winam,0.1625168918042266,0.3242343181186076,3,0.8794397115707397,0.8844124674797058,0.8497695922851562,0.921999990940094,0.9451702237129213,0.9432828426361084,0.9428452849388124,0.9430800080299376,0.9426107406616212,0.9835416078567504,0.1064534727802703,0.0002414098840062,2.9319452079141204e-05,64,False
T-Mul_V-Har_15px_2026-07-21,15,Mula,Hartbeespoort,0.1448388517285162,0.1525765200270208,3,0.94242125749588,0.939783811569214,0.9702444076538086,0.9111776351928712,0.9869794845581056,0.9466280341148376,0.946882963180542,0.9429227709770204,0.9508765935897828,0.9863448143005372,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Mul_V-Rod_15px_2026-07-21,15,Mula,Rodman,0.0927971158067138,0.2797840723036318,9,0.9138100147247314,0.9188939929008484,0.8684669137001038,0.97553813457489,0.9697924852371216,0.9681159257888794,0.96813702583313,0.9656595587730408,0.9706273078918456,0.9938498139381408,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Mul_V-Inl_15px_2026-07-21,15,Mula,Inle,0.0765566357027985,0.0722920252261683,12,0.975000023841858,0.9752230048179626,0.9666011929512024,0.984000027179718,0.9966689944267272,0.9747462272644044,0.9747899174690248,0.9714285731315612,0.97817462682724,0.9955609440803528,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Mul_V-Vem_15px_2026-07-21,15,Mula,Vembanad,0.0514182481436605,0.0873546697251446,24,0.9730269908905028,0.9730538725852966,0.9730538725852966,0.9730538725852966,0.9936516880989076,0.981675624847412,0.9816922545433044,0.9789473414421082,0.9844525456428528,0.9980195760726928,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Mul_V-Val_15px_2026-07-21,15,Mula,Valsequillo,0.0741441923354727,0.1391464721484511,14,0.963235318660736,0.9631811380386353,0.964601755142212,0.9617646932601928,0.983840823173523,0.9744141697883606,0.9744733572006226,0.970544695854187,0.9784339666366576,0.9960033297538756,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Mul_V-Raw_15px_2026-07-21,15,Mula,RawaPening,0.0522306168775542,0.1087593648872979,22,0.962037980556488,0.962338924407959,0.9557086825370787,0.9690618515014648,0.991860330104828,0.9835740923881532,0.9835740923881532,0.9817103147506714,0.9854449033737184,0.9979248642921448,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
