run_ID,patch_size,test_region,epochs_trained,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_auroc,train_loss,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
Test_Har_outer_31px_2026-07-23,31,Hartbeespoort,14,0.4536745742579379,0.8469488024711609,0.8295890688896179,0.9198055863380432,0.7554890513420105,0.8956010341644287,0.2312892133002565,0.9056296944618224,0.905649721622467,0.90170156955719,0.9096325635910034,0.9674004316329956,0.2372777488485139,0.0050919794293056,1.033226348516265e-06,64,False
Test_Rod_outer_31px_2026-07-23,31,Rodman,20,0.429636273981892,0.845739483833313,0.8599377274513245,0.788101077079773,0.946183979511261,0.917202889919281,0.1790875874146647,0.9282533526420592,0.928485870361328,0.9197375774383544,0.9374021887779236,0.980128824710846,0.1684815593910434,0.0027878680764202,9.502732715496968e-06,64,False
Test_Mul_outer_31px_2026-07-23,31,Mula,14,0.9069985941872288,0.5854247212409973,0.2751054763793945,0.8956043720245361,0.1625124663114547,0.8217135667800903,0.1793715576099304,0.9302259683609008,0.930658221244812,0.9235713481903076,0.9378547072410583,0.9798496961593628,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
Test_Inl_outer_31px_2026-07-23,31,Inle,11,0.2791009278297424,0.8960000276565552,0.8955823183059692,0.899193525314331,0.8920000195503235,0.9639269709587096,0.3168962108899023,0.8653886914253235,0.8658707737922668,0.8575601577758789,0.8743440508842468,0.939461588859558,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
Test_Vem_outer_31px_2026-07-23,31,Vembanad,15,0.3002953027541583,0.8776223659515381,0.8694725632667542,0.9325714111328124,0.8143712282180786,0.9570987820625304,0.2181697019884028,0.91386479139328,0.9137979745864868,0.9087975025177002,0.918853759765625,0.9708709716796876,0.1441971221583,0.0039325533508369,4.638880140867033e-05,64,False
Test_Val_outer_31px_2026-07-23,31,Valsequillo,22,0.342549923500594,0.8549019694328308,0.8597156405448914,0.8321101069450378,0.8892157077789307,0.922773003578186,0.2367226385220983,0.90522301197052,0.905450165271759,0.8977908492088318,0.9132413864135742,0.9652692675590516,0.4086656573027754,0.003907199662842,0.0022971605190824,64,False
Test_Raw_outer_31px_2026-07-23,31,RawaPening,11,0.3552006031428422,0.8651348948478699,0.8767123222351074,0.808080792427063,0.9580838084220886,0.9416347742080688,0.228477612600994,0.9101994633674622,0.9100663661956788,0.9057186841964722,0.9144559502601624,0.9682995080947876,0.1463590901508258,0.0048822170364712,2.980662971293975e-05,64,False
Test_Win_outer_31px_2026-07-23,31,Winam,17,0.3920465010950751,0.8459229469299316,0.8240000009536743,0.9613333344459534,0.7210000157356262,0.9604083895683287,0.1971630910969351,0.92283296585083,0.9231309294700624,0.9139560461044312,0.9324918389320374,0.9760944843292236,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
