run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
T-Rod_V-Vem_15px_2026-07-22,15,Rodman,Vembanad,0.0555314794162839,0.0650573728329778,16,0.9770230054855348,0.9770458936691284,0.9770458936691284,0.9770458936691284,0.9967774152755736,0.9812268614768982,0.9811383485794068,0.978386402130127,0.9839057326316832,0.9978063106536864,0.2970140771198056,0.0002903070147359,5.204950412995212e-06,64,True
T-Rod_V-Val_15px_2026-07-22,15,Rodman,Valsequillo,0.1667747251400814,0.1412315098678364,2,0.9460784196853638,0.9460254907608032,0.9469547867774964,0.945098042488098,0.9885611534118652,0.9385479688644408,0.9379276037216188,0.9404383301734924,0.9354301691055298,0.98342365026474,0.2970140771198056,0.0002903070147359,5.204950412995212e-06,64,True
T-Rod_V-Raw_15px_2026-07-22,15,Rodman,RawaPening,0.0789532462272221,0.0991174739252377,7,0.9665334820747375,0.9674282670021056,0.943127989768982,0.9930139780044556,0.9957734942436218,0.9737340211868286,0.973542332649231,0.9733001589775084,0.9737846255302428,0.9953877925872804,0.2970140771198056,0.0002903070147359,5.204950412995212e-06,64,True
T-Rod_V-Win_15px_2026-07-22,15,Rodman,Winam,0.0761571213845893,0.1489364235492192,9,0.9544772505760192,0.9545227289199828,0.9540459513664246,0.9549999833106996,0.986143171787262,0.9748929738998412,0.9747495651245116,0.9730578660964966,0.9764471650123596,0.9954370260238647,0.2970140771198056,0.0002903070147359,5.204950412995212e-06,64,True
T-Mul_V-Har_15px_2026-07-22,15,Mula,Hartbeespoort,0.1146714881648196,0.1320254510583898,3,0.9493110179901124,0.9470437169075012,0.9766702055931092,0.9191616773605348,0.9922029376029968,0.9603641033172609,0.9604033827781676,0.960006594657898,0.9608005285263062,0.9910048246383668,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Rod_15px_2026-07-22,15,Mula,Rodman,0.0441789360973775,0.1398366019056779,14,0.9510284066200256,0.9518304467201232,0.937381386756897,0.9667319059371948,0.9897202849388124,0.9852588176727296,0.9852502346038818,0.9839457273483276,0.9865582585334778,0.9983789920806884,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Inl_15px_2026-07-22,15,Mula,Inle,0.0446181844895631,0.0535109581402502,16,0.9829999804496764,0.9831516146659852,0.974459707736969,0.9919999837875366,0.998570442199707,0.985805094242096,0.9857991933822632,0.9844986796379088,0.9871031641960144,0.9984168410301208,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Vem_15px_2026-07-22,15,Mula,Vembanad,0.0305785460147762,0.0680622711608355,26,0.9790209531784058,0.979062795639038,0.9780876636505128,0.9800398945808412,0.9955259561538696,0.9902600049972534,0.9902495741844176,0.9894319772720336,0.9910684823989868,0.9993073344230652,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Val_15px_2026-07-22,15,Mula,Valsequillo,0.0422598136774162,0.2605763847738797,15,0.9308823347091676,0.9286075830459596,0.9602094292640686,0.8990195989608765,0.9748952388763428,0.9841848015785216,0.984169065952301,0.9834354519844056,0.9849037528038024,0.998754382133484,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Raw_15px_2026-07-22,15,Mula,RawaPening,0.0519954370649157,0.0918475523866437,11,0.9665334820747375,0.9669787883758544,0.9552093744277954,0.9790419340133668,0.995635747909546,0.9834089875221252,0.983403503894806,0.9818631410598756,0.984948754310608,0.9975656270980836,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Mul_V-Win_15px_2026-07-22,15,Mula,Winam,0.0487112690717532,0.1338634267084816,14,0.9569784998893738,0.9572139382362366,0.9524752497673036,0.962000012397766,0.9883723855018616,0.983908236026764,0.9839016199111938,0.9825226664543152,0.985284388065338,0.998211145401001,0.3915741122102389,0.0012123634441485,0.0008826466130239,64,True
T-Inl_V-Har_15px_2026-07-22,15,Inle,Hartbeespoort,0.134446356514498,0.0856454624669758,11,0.9822834730148317,0.9822310209274292,0.9716796875,0.9930139780044556,0.9980117082595824,0.953771471977234,0.9535306692123412,0.9538461565971376,0.9532154202461244,0.988106369972229,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Rod_15px_2026-07-22,15,Inle,Rodman,0.1068425926293911,0.223557238801803,17,0.926542580127716,0.9285714030265808,0.9044526815414428,0.9540117383003236,0.9708434343338012,0.9647649526596068,0.9646981358528136,0.9594749808311462,0.9699784517288208,0.9917684197425842,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Mul_15px_2026-07-22,15,Inle,Mula,0.1225046125675886,0.2286879636606194,13,0.9324324131011964,0.9306243658065796,0.9251231551170348,0.9361914396286012,0.9686599969863892,0.9614591002464294,0.961566925048828,0.9572341442108154,0.965939164161682,0.9888749122619628,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Vem_15px_2026-07-22,15,Inle,Vembanad,0.1306575989940481,0.1181903124864136,11,0.958541452884674,0.959293782711029,0.9431051015853882,0.976047933101654,0.9922804832458496,0.9580700993537904,0.957987368106842,0.9528949856758118,0.9631344079971312,0.987503707408905,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Val_15px_2026-07-22,15,Inle,Valsequillo,0.1898478262794293,0.1447024327428901,5,0.947549045085907,0.9470034837722778,0.95695698261261,0.9372549057006836,0.9858083724975586,0.9364556670188904,0.9361138939857484,0.9344126582145692,0.9378212690353394,0.9765214323997498,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Raw_15px_2026-07-22,15,Inle,RawaPening,0.1297790489982637,0.0989668108039088,13,0.9655344486236572,0.9660266041755676,0.9533527493476868,0.9790419340133668,0.9939860105514526,0.958972692489624,0.9586981534957886,0.9580650329589844,0.9593321084976196,0.9879339933395386,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Inl_V-Win_15px_2026-07-22,15,Inle,Winam,0.1371045101926012,0.1893565166954057,15,0.9509754776954652,0.9522417187690736,0.928707242012024,0.9769999980926514,0.964919924736023,0.953404426574707,0.953150749206543,0.9514243602752686,0.9548835158348083,0.9871116876602172,0.323540359302987,0.0085908005237409,0.0075535036455831,64,True
T-Vem_V-Har_15px_2026-07-22,15,Vembanad,Hartbeespoort,0.0658524996916338,0.0752504307421026,12,0.9763779640197754,0.9760000109672546,0.9779559373855592,0.9740518927574158,0.994442105293274,0.9773755669593812,0.9772708415985109,0.976867139339447,0.9776749014854432,0.9967933893203736,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Rod_15px_2026-07-22,15,Vembanad,Rodman,0.0493724978622854,0.1418821758697362,20,0.950538694858551,0.951325297355652,0.937321960926056,0.965753436088562,0.988322615623474,0.9833676218986512,0.9832975268363952,0.9800560474395752,0.9865604639053344,0.9979897737503052,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Mul_15px_2026-07-22,15,Vembanad,Mula,0.0602218723818629,0.2394409642544032,9,0.9068532586097716,0.8986876606941223,0.949002206325531,0.8534396886825562,0.975403904914856,0.9805200099945068,0.9805280566215516,0.978268027305603,0.9827985167503356,0.9972068667411804,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Inl_15px_2026-07-22,15,Vembanad,Inle,0.0489901687148715,0.0598857522830367,26,0.9819999933242798,0.9821605682373048,0.9734774231910706,0.99099999666214,0.9970720410346984,0.9835070371627808,0.9834144711494446,0.9817133545875548,0.985121488571167,0.9982751607894896,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Val_15px_2026-07-22,15,Vembanad,Valsequillo,0.2666297904969812,0.1815679249810237,1,0.938725471496582,0.9377179741859436,0.9533941149711608,0.92254900932312,0.9785207509994508,0.8935539722442627,0.892723798751831,0.8930943012237549,0.8923536539077759,0.9569681286811828,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Raw_15px_2026-07-22,15,Vembanad,RawaPening,0.0500941596741057,0.1081451474950387,18,0.964035987854004,0.9649805426597596,0.9411764740943908,0.9900199770927428,0.994255542755127,0.9832581281661988,0.9831544160842896,0.981857180595398,0.984455108642578,0.9981431365013124,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Vem_V-Win_15px_2026-07-22,15,Vembanad,Winam,0.066781314131463,0.0954477470965656,14,0.970985472202301,0.9710578918457032,0.9691234827041626,0.9729999899864196,0.9913233518600464,0.9767804145812988,0.9766520857810974,0.9748023748397828,0.9785088300704956,0.996741533279419,0.2893309285818674,0.000892431260106,1.0719864040714892e-06,64,True
T-Val_V-Har_15px_2026-07-22,15,Valsequillo,Hartbeespoort,0.1353043208812303,0.0876741067297375,5,0.9827755689620972,0.9826818704605104,0.9744848012924194,0.9910179376602172,0.9900587201118468,0.953948974609375,0.9537926316261292,0.9523730874061584,0.9552164673805236,0.9875329732894896,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Rod_15px_2026-07-22,15,Valsequillo,Rodman,0.0686435337164793,0.0867563525796753,12,0.966209590435028,0.9667149186134338,0.9533777236938475,0.980430543422699,0.9963815808296204,0.9767903089523317,0.976682424545288,0.9740152359008788,0.979364275932312,0.9963096380233764,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Mul_15px_2026-07-22,15,Valsequillo,Mula,0.0608568722421516,0.2279054410899468,12,0.921332061290741,0.916538655757904,0.942105233669281,0.8923230171203613,0.9711049795150756,0.979547917842865,0.979530930519104,0.9786388278007508,0.980424702167511,0.9969419240951538,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Inl_15px_2026-07-22,15,Valsequillo,Inle,0.0935611111258433,0.0729989985227584,8,0.9789999723434448,0.979104459285736,0.9742574095726012,0.984000027179718,0.9956850409507751,0.9677339792251588,0.9675443172454834,0.9662642478942872,0.9688277244567872,0.9939448237419128,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Vem_15px_2026-07-22,15,Valsequillo,Vembanad,0.0555211916868592,0.0594602496385086,24,0.9775224924087524,0.9777777791023254,0.9677419066429138,0.9880239367485046,0.9978822469711304,0.9816415309906006,0.9815259575843812,0.9804700613021852,0.9825841784477234,0.997613787651062,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Raw_15px_2026-07-22,15,Valsequillo,RawaPening,0.0582393199814779,0.1099729151311484,17,0.9615384340286256,0.962493896484375,0.940057098865509,0.9860279560089112,0.9941656589508056,0.9808183312416076,0.9807167053222656,0.9786917567253112,0.9827500581741332,0.9973816871643066,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Val_V-Win_15px_2026-07-22,15,Valsequillo,Winam,0.1473797562877827,0.2076653771079366,3,0.9449725151062012,0.9470644593238832,0.9128015041351318,0.984000027179718,0.9588898420333862,0.9493004083633424,0.9489474296569824,0.9486329555511476,0.9492621421813964,0.985526978969574,0.2469464806983573,0.0038165556248635,0.0011909616630592,64,True
T-Raw_V-Har_15px_2026-07-22,15,RawaPening,Hartbeespoort,0.088630265069812,0.0759455920458316,7,0.9788385629653932,0.9786600470542908,0.973346471786499,0.9840319156646729,0.9944329857826232,0.970053493976593,0.9699769020080566,0.9675827026367188,0.9723830223083496,0.994484543800354,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Rod_15px_2026-07-22,15,RawaPening,Rodman,0.0348456080345005,0.1325547573440338,34,0.9564152956008912,0.95706707239151,0.9438629746437072,0.970645785331726,0.9896281957626344,0.9888019561767578,0.988734245300293,0.9872621893882751,0.9902107119560242,0.999121904373169,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Mul_15px_2026-07-22,15,RawaPening,Mula,0.0545291830722536,0.2027016490064992,11,0.9266409277915956,0.9233871102333068,0.9337410926818848,0.9132602214813232,0.9738166332244872,0.9830788373947144,0.9830732345581056,0.981533408164978,0.9846179485321044,0.9973795413970948,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Inl_15px_2026-07-22,15,RawaPening,Inle,0.0658226276836452,0.0530061364136636,13,0.9835000038146972,0.9837037324905396,0.9717073440551758,0.9959999918937684,0.9980660080909728,0.9785837531089784,0.978431522846222,0.9781890511512756,0.9786741733551024,0.9968858957290648,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Vem_15px_2026-07-22,15,RawaPening,Vembanad,0.0657616523344789,0.0752245320312373,12,0.9745254516601562,0.9746142625808716,0.9721946120262146,0.9770458936691284,0.9951247572898864,0.9793188571929932,0.9791907668113708,0.9778987169265748,0.9804862141609192,0.9966331720352172,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Val_15px_2026-07-22,15,RawaPening,Valsequillo,0.1470442491923868,0.198500780615152,2,0.9254902005195618,0.9238476753234864,0.9446721076965332,0.9039215445518494,0.979282021522522,0.9484646320343018,0.9480928778648376,0.9479356408119202,0.9482501149177552,0.986085832118988,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Raw_V-Win_15px_2026-07-22,15,RawaPening,Winam,0.0413202156086886,0.1148383727016809,26,0.965982973575592,0.9660678505897522,0.964143455028534,0.9679999947547911,0.9886746406555176,0.9867082238197328,0.9866138100624084,0.9862877726554872,0.9869399666786194,0.9989641308784484,0.1926884895937961,0.0010774056979782,0.0029083611919122,64,True
T-Win_V-Har_15px_2026-07-22,15,Winam,Hartbeespoort,0.140218508198948,0.1080908557275442,3,0.9729330539703368,0.9727047085762024,0.9674234986305236,0.9780439138412476,0.9881431460380554,0.9504852890968324,0.950198531150818,0.9509852528572084,0.9494131207466124,0.98751038312912,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Rod_15px_2026-07-22,15,Winam,Rodman,0.0413104485981669,0.1139279127879894,28,0.9627816081047058,0.9630709290504456,0.9565637111663818,0.9696673154830932,0.9915621280670166,0.9860059022903442,0.9859225153923036,0.984455108642578,0.9873942732810974,0.998599410057068,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Mul_15px_2026-07-22,15,Winam,Mula,0.0520320100300007,0.2048713033695248,15,0.9285714030265808,0.9242579340934752,0.9495267868041992,0.9002991318702698,0.97752583026886,0.9830830097198486,0.9830536246299744,0.9829723834991456,0.983134925365448,0.9978220462799072,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Inl_15px_2026-07-22,15,Winam,Inle,0.0579604914266741,0.0641561298277229,16,0.9789999723434448,0.9791460037231444,0.972386598587036,0.9860000014305116,0.9966610074043274,0.9799015522003174,0.9797871708869934,0.9782537221908568,0.981325387954712,0.997711718082428,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Vem_15px_2026-07-22,15,Winam,Vembanad,0.0484664718500357,0.0430438677558431,26,0.9855144619941713,0.9854927659034728,0.9879639148712158,0.9830339550971984,0.9980608820915222,0.9838365316390992,0.983739137649536,0.9823607206344604,0.985121488571167,0.9984065294265748,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Val_15px_2026-07-22,15,Winam,Valsequillo,0.0561254664829361,0.1511812260301382,14,0.9485294222831726,0.9476830959320068,0.9635258316993712,0.9323529601097108,0.9906420707702636,0.9821399450302124,0.9820408821105956,0.9803370833396912,0.9837506413459778,0.9974042773246764,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
T-Win_V-Raw_15px_2026-07-22,15,Winam,RawaPening,0.0610321703570805,0.0829750404467101,11,0.969530463218689,0.9701711535453796,0.951102614402771,0.9900199770927428,0.9967066049575806,0.9794059991836548,0.9792407751083374,0.9798080325126648,0.9786741733551024,0.997381031513214,0.4802857225639665,0.0005611516415334,0.0008471801418819,64,True
