test_region,val_region,run_ID,patch_size,loop,epoch,train_loss,val_loss,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,AWEIp95,best_epoch
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,21,0.0963034414732771,0.2623513475366951,0.8898138999938965,0.8840803503990173,0.9336234927177428,0.839530348777771,0.9673064947128296,0.9707800149917604,0.9706953763961792,0.9686105847358704,0.9727891087532043,0.9931297302246094,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,22,0.09489547888688,0.344825940518608,0.848188042640686,0.8318871855735779,0.9330900311470032,0.7504892349243164,0.9626750946044922,0.9701197147369384,0.9700480103492736,0.9674863815307616,0.9726231694221495,0.993257999420166,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,23,0.0942941805608401,0.4070808568004296,0.8285993933677673,0.7995418310165405,0.9640883803367616,0.6829745769500732,0.9622788429260254,0.9702847599983216,0.9701887965202332,0.9684245586395264,0.9719595313072203,0.9936991930007936,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,24,0.0944113076917036,0.3775917639432294,0.8281096816062927,0.8048915863037109,0.9317889213562012,0.7084148526191711,0.9552434682846068,0.9699546098709106,0.9698824882507324,0.9673213362693788,0.9724572896957396,0.9936036467552184,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,25,0.0911239488372441,0.2552380562996187,0.8937316536903381,0.8884318470954895,0.9360780119895936,0.8454011678695679,0.9685622453689576,0.9722657799720764,0.9721808433532716,0.9702528715133668,0.9741165041923524,0.9935513734817504,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,26,0.0912593706146196,0.2557186506082916,0.901077389717102,0.8988988995552063,0.9200819730758668,0.878669261932373,0.9644766449928284,0.971275269985199,0.9711442589759828,0.9706613421440125,0.9716276526451112,0.993768036365509,True,17.0
Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-22,15,inner,27,0.0873892554277619,0.2781017772656346,0.8868756294250488,0.8824427723884583,0.9194061756134032,0.8483365774154663,0.9548511505126952,0.9735039472579956,0.9734337329864502,0.971103012561798,0.97577565908432,0.9943416714668274,True,17.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,1,0.3576803285546869,0.583617992727913,0.7287644743919373,0.6278145909309387,0.9349112510681152,0.4725822508335113,0.8295431733131409,0.8375672101974487,0.8357184529304504,0.845841109752655,0.8258352875709534,0.9207911491394044,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,2,0.3032263550030381,0.4391311326542416,0.8334941864013672,0.8117839694023132,0.8963855504989624,0.7417746782302856,0.8970832824707031,0.8791890740394592,0.8770215511322021,0.8935804963111877,0.861065149307251,0.943448543548584,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,3,0.2082486884365606,0.3446617972494092,0.84555983543396,0.8179749846458435,0.9523178935050964,0.7168494462966919,0.9596197605133056,0.9251965284347534,0.9250290393829346,0.9276447296142578,0.9224280714988708,0.9729732275009156,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,4,0.1786116554957063,0.4293222959552492,0.8209459185600281,0.7808623909950256,0.9579710364341736,0.6590229272842407,0.9238766431808472,0.9392635226249696,0.939117431640625,0.9419301152229308,0.9363215565681458,0.979739546775818,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,5,0.1637649449241225,0.3656734282215589,0.8687258958816528,0.8599382042884827,0.8892439007759094,0.8325024843215942,0.9218145608901978,0.9488622546195984,0.9488580226898192,0.9494866132736206,0.9482302069664,0.981471061706543,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,6,0.1378453542374731,0.2458195091444553,0.9140926599502563,0.908717930316925,0.9355860352516174,0.8833499550819397,0.9608564376831056,0.955068290233612,0.9549489617347716,0.958048939704895,0.951869010925293,0.9874318838119508,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,7,0.1280224887174074,1.2374363077901531,0.5637065768241882,0.1855855882167816,0.962616801261902,0.102691926062107,0.9116998910903932,0.9596193432807922,0.959649384021759,0.9594907164573668,0.959808111190796,0.9884296655654908,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,8,0.1256146372751751,0.2811821183642825,0.8894787430763245,0.8773433566093445,0.9479166865348816,0.8165503740310669,0.957156538963318,0.961853563785553,0.961903989315033,0.9611890912055968,0.9626199007034302,0.9884372353553772,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,9,0.127869139800991,0.3399965913254322,0.8812741041183472,0.8707982897758484,0.9200887680053712,0.8265204429626465,0.9406187534332277,0.959122896194458,0.9591262340545654,0.9596026539802552,0.9586503505706788,0.9884939193725586,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,10,0.1344467565577583,0.488663361281962,0.7799227833747864,0.7167701721191406,0.9505766034126282,0.5752741694450378,0.9376174807548524,0.9571369290351868,0.9570552110671996,0.9594414830207824,0.9546808004379272,0.987693727016449,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,11,0.1163295662792744,0.3068384852936369,0.8880308866500854,0.8763326406478882,0.9415807723999025,0.8195413947105408,0.9524857997894288,0.96359121799469,0.9636303782463074,0.9631526470184326,0.9641085267066956,0.9900676012039183,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,12,0.1093795920132259,0.433181949463245,0.8281853199005127,0.7932636737823486,0.9499304294586182,0.6809571385383606,0.9310245513916016,0.9659909009933472,0.9660527110099792,0.964857280254364,0.9672510623931884,0.9913442134857178,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,13,0.1074319590072667,0.2648396979312639,0.90444016456604,0.902270495891571,0.8934506177902222,0.9112662076950072,0.9556652903556824,0.9665701389312744,0.9666115641593932,0.965972900390625,0.9672510623931884,0.9917795658111572,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,14,0.1088301692483195,0.3762804379679521,0.8571428656578064,0.8355555534362793,0.943538248538971,0.7497507333755493,0.9516809582710266,0.9656599164009094,0.965710997581482,0.9648340940475464,0.9665895104408264,0.9912553429603576,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,15,0.1125609215584775,0.3587176874279976,0.8614864945411682,0.841873288154602,0.9408866763114928,0.7617148756980896,0.9453276991844176,0.9649151563644408,0.964929699897766,0.9650893211364746,0.9647700786590576,0.9905734062194824,True,6.0
Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-22,15,inner,16,0.0969086364185977,0.2991350956088557,0.8832046389579773,0.8687635660171509,0.9524375796318054,0.7986041903495789,0.9640824794769288,0.9689698219299316,0.9690057039260864,0.9684454202651978,0.9695666432380676,0.993491530418396,True,6.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,1,0.3548433229632408,0.3131088654994964,0.8634999990463257,0.868686854839325,0.8368859887123108,0.902999997138977,0.9609509706497192,0.8518549203872681,0.8483113050460815,0.8646978139877319,0.8325343132019043,0.9233783483505248,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,2,0.2588380132006257,0.4821870205253362,0.7415000200271606,0.7945967316627502,0.6591957807540894,1.0,0.9898369312286376,0.9065558910369872,0.9057886600494384,0.9088034629821776,0.902793824672699,0.9591598510742188,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,3,0.2051485135319045,0.1849282764196395,0.9350000023841858,0.9316508769989014,0.9822616577148438,0.8859999775886536,0.9931780099868774,0.9276959896087646,0.9274932146072388,0.9255844354629515,0.9294098019599916,0.9734039902687072,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,4,0.1990102459267094,0.2534818747639656,0.8880000114440918,0.8869828581809998,0.8951120376586914,0.8790000081062317,0.9626865386962892,0.9302459359169006,0.9299636483192444,0.9291962385177612,0.9307323694229126,0.9751673936843872,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,5,0.1960763513963454,0.3053442276120185,0.859499990940094,0.8372901082038879,0.9944979548454284,0.7229999899864197,0.9934579730033876,0.9327136874198914,0.9325972199440002,0.9296861886978148,0.9355265498161316,0.9757530093193054,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,6,0.1601938219474238,0.1737660729512572,0.9639999866485596,0.9651162624359132,0.9360902309417723,0.9959999918937684,0.9955139756202698,0.9435716271400452,0.943418025970459,0.9413991570472716,0.9454455375671388,0.9835212230682372,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,7,0.1560976453884814,0.3484054989516735,0.8575000166893005,0.8351648449897766,0.990397810935974,0.722000002861023,0.9890400171279908,0.9463683366775512,0.946275532245636,0.9433218240737916,0.9492478370666504,0.9841054677963256,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,8,0.1587946872094592,0.1564414917826652,0.9399999976158142,0.938524603843689,0.9621848464012146,0.9160000085830688,0.9907019734382628,0.9471086859703064,0.9469603300094604,0.9450114965438844,0.9489171504974364,0.9835586547851562,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,9,0.1506731787813997,0.1796191459819674,0.949999988079071,0.9519692659378052,0.915896475315094,0.99099999666214,0.9917330741882324,0.9502344131469728,0.9500783681869508,0.9484349489212036,0.951727569103241,0.9848064184188844,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,10,0.1476222051607402,0.118243004143238,0.9679999947547911,0.9680638909339904,0.9661354422569276,0.9700000286102296,0.9934459924697876,0.951550543308258,0.9514787197113036,0.948275864124298,0.9547032713890076,0.9855805039405824,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,11,0.1419272518593337,0.1714307241439819,0.9210000038146972,0.9155982732772828,0.982798159122467,0.8569999933242798,0.9929929971694946,0.9506457448005676,0.950511395931244,0.9484773874282836,0.952554166316986,0.9864131212234496,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,12,0.1289577984889302,0.1102488131225109,0.962000012397766,0.9617705941200256,0.9676113128662108,0.9559999704360962,0.9932560324668884,0.9587069153785706,0.9586217999458312,0.9559428095817566,0.961315929889679,0.9884060621261596,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,13,0.1289600017684712,0.1026106791496276,0.968500018119812,0.968133509159088,0.9795291423797609,0.9570000171661376,0.9957159757614136,0.9573085308074952,0.9572170376777648,0.9546201825141908,0.9598280787467957,0.988611936569214,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,14,0.1286255066698492,0.1059651633799076,0.9629999995231628,0.9623218178749084,0.9802904725074768,0.9449999928474426,0.9955960512161256,0.9586246609687804,0.9585359692573548,0.955935537815094,0.961150586605072,0.9886974096298218,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,15,0.1345782315477568,0.1123030866682529,0.9545000195503236,0.953213393688202,0.9809523820877076,0.9269999861717224,0.9948650598526,0.956979513168335,0.9569724202156068,0.9525057077407836,0.9614812135696412,0.9874385595321656,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,16,0.1170071270845433,0.0828917792402207,0.9785000085830688,0.9788489937782288,0.9632139205932616,0.9950000047683716,0.9965260028839112,0.962572991847992,0.9624680280685424,0.9604873061180116,0.9644569158554076,0.9899357557296752,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,17,0.118934928272016,0.0827441201508045,0.9804999828338624,0.980548620223999,0.9781094789505004,0.9829999804496764,0.996641993522644,0.960187554359436,0.9601514935493468,0.9563719630241394,0.9639610052108764,0.9904519319534302,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,18,0.1201950031288009,0.1072818473577499,0.968500018119812,0.9693132042884828,0.9449192881584167,0.9950000047683716,0.9958540201187134,0.9621617197990416,0.9621211886405944,0.958490550518036,0.9657794833183287,0.9898180961608888,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,19,0.1119034697769836,0.0880392944440245,0.9745000004768372,0.9749138951301576,0.9593417048454284,0.99099999666214,0.9961740374565125,0.9635601043701172,0.9634337425231934,0.9620837569236756,0.9647875428199768,0.9913174510002136,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,20,0.1145740257344905,0.1367749595791101,0.9660000205039978,0.966958224773407,0.9404537081718444,0.9950000047683716,0.9948669672012328,0.9638891220092772,0.9638474583625792,0.9602888226509094,0.9674326181411744,0.9905809760093688,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,21,0.1108607523602326,0.0816201535165309,0.9760000109672546,0.9763079881668092,0.9639376401901244,0.9890000224113464,0.996182918548584,0.9639713764190674,0.9639090299606324,0.9609003067016602,0.9669367074966432,0.9916402101516724,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,22,0.1037130499958987,0.0752697353512048,0.9785000085830688,0.978681206703186,0.9705014824867249,0.9869999885559082,0.9966399669647216,0.9663568139076232,0.9663734436035156,0.9612364768981934,0.9715655446052552,0.9925199151039124,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,23,0.1075333123307307,0.0682939790487289,0.977500021457672,0.9775336980819702,0.9760717749595642,0.9789999723434448,0.9970059394836426,0.9651229977607728,0.9651200771331788,0.9605370759963988,0.9697470664978028,0.9918356537818908,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,24,0.1075464471925821,0.1175323224812746,0.9660000205039978,0.967086136341095,0.9371482133865356,0.9990000128746032,0.9963669776916504,0.9638068675994872,0.9637800455093384,0.9598295092582704,0.9677632451057434,0.992059051990509,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,25,0.1053153611495913,0.0702664864659309,0.9769999980926514,0.9770687818527222,0.974155068397522,0.9800000190734864,0.996733009815216,0.9676729440689088,0.9676196575164796,0.9645203948020936,0.97073894739151,0.9921165108680724,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,26,0.0981854211247613,0.0697666478157043,0.9815000295639038,0.981637716293335,0.9743842482566832,0.9890000224113464,0.996994972229004,0.969071328639984,0.9690279960632324,0.965687096118927,0.9723921418190002,0.9930896759033204,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,27,0.0965547036436878,0.0751068087220191,0.9804999828338624,0.9807976484298706,0.9660523533821106,0.9959999918937684,0.9975419640541076,0.9696471095085144,0.96960711479187,0.9661851525306702,0.9730533957481384,0.9930741786956788,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,28,0.0962254788919313,0.0669758905470371,0.9819999933242798,0.9822134375572203,0.970703125,0.9940000176429749,0.9974780082702636,0.9693180918693542,0.9693180918693542,0.9646365642547609,0.9740452766418456,0.9935283064842224,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,29,0.0933071226157365,0.069473774805665,0.9794999957084656,0.9796929359436036,0.9705593585968018,0.9890000224113464,0.996836006641388,0.9717035293579102,0.971691906452179,0.9673931002616882,0.976029098033905,0.9937405586242676,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,30,0.0988549698029898,0.0723869574218988,0.9825000166893004,0.9827160239219666,0.9707317352294922,0.9950000047683716,0.9974029660224916,0.9679197072982788,0.967869520187378,0.9646904468536376,0.9710695743560792,0.9928866624832152,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,31,0.0953965393742556,0.0629047615677118,0.9815000295639038,0.981637716293335,0.9743842482566832,0.9890000224113464,0.9974960088729858,0.9694003462791444,0.9693927764892578,0.964946746826172,0.9738799929618835,0.9936373233795166,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,32,0.0955732517717229,0.0645499356240034,0.9815000295639038,0.9816194772720336,0.9753208160400392,0.9879999756813048,0.9972219467163086,0.9696471095085144,0.9695770740509032,0.967105269432068,0.9720615148544312,0.9934870004653932,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,33,0.0945375045091759,0.0662712471485137,0.9850000143051147,0.9851190447807312,0.9773622155189514,0.9929999709129332,0.9971259832382202,0.9704697132110596,0.9704745411872864,0.9656301140785216,0.9753678441047668,0.9931249022483826,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,34,0.0925518412434408,0.0621874119937419,0.9835000038146972,0.9835411310195924,0.9810945391654968,0.9860000014305116,0.9973869919776917,0.9698938727378844,0.9699062705039978,0.9648290276527404,0.9750372171401978,0.9938902854919434,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,35,0.0934030017141763,0.0668517144247889,0.9819999933242798,0.9821958541870116,0.9716242551803588,0.9929999709129332,0.9973999857902528,0.9699761271476746,0.9699068069458008,0.9674342274665833,0.9723921418190002,0.9938921928405762,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,36,0.0902808947198934,0.0612642921954393,0.9860000014305116,0.9860835075378418,0.9802371263504028,0.9919999837875366,0.9975370168685912,0.9718680381774902,0.9718425869941713,0.968017041683197,0.975698471069336,0.9940699934959412,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,37,0.0894850840547067,0.0616281300336122,0.9850000143051147,0.9850597381591796,0.9811508059501648,0.9890000224113464,0.9974279999732972,0.97153902053833,0.9714803695678712,0.9687654376029968,0.9742106199264526,0.9944305419921876,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,38,0.0893687387868459,0.0645526741296052,0.9810000061988832,0.9811320900917052,0.9743589758872986,0.9879999756813048,0.9972389936447144,0.9721971154212952,0.9721627235412598,0.9686525464057922,0.975698471069336,0.994200587272644,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,39,0.0931956602954997,0.0631500202938914,0.984499990940094,0.9846458435058594,0.9754661321640016,0.9940000176429749,0.99720299243927,0.9703874588012696,0.970370352268219,0.9662350416183472,0.9745412468910216,0.9937561750411988,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,40,0.0888429764298768,0.0637279665321111,0.9835000038146972,0.9835739135742188,0.979187309741974,0.9879999756813048,0.997161030769348,0.9726083874702454,0.9725767970085144,0.968985915184021,0.976194441318512,0.9943731427192688,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,41,0.0922238292558502,0.0633824042528867,0.984000027179718,0.9840795993804932,0.9792079329490662,0.9890000224113464,0.9972320199012756,0.9732664227485656,0.9732179641723632,0.9702596068382264,0.976194441318512,0.9937262535095216,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,42,0.0880294476435884,0.06260759113729,0.9819999933242798,0.9821251034736632,0.9753451943397522,0.9890000224113464,0.9973369836807252,0.9718680381774902,0.9717915058135986,0.96971195936203,0.9738799929618835,0.9947016835212708,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,43,0.0902815681201234,0.0624342697113752,0.984000027179718,0.9841740727424622,0.9735811948776244,0.9950000047683716,0.997353971004486,0.9726906418800354,0.9726207852363586,0.9703801274299622,0.9748718738555908,0.9937610626220704,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,44,0.0894106772362921,0.0631958942785859,0.9819999933242798,0.9821782112121582,0.9725490212440492,0.9919999837875366,0.9973779916763306,0.9721148014068604,0.9721056818962096,0.9677260518074036,0.976525068283081,0.9942408800125122,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,45,0.0879176840199295,0.0601211367696523,0.9829999804496764,0.983134925365448,0.9753937125205994,0.99099999666214,0.997473955154419,0.9717035293579102,0.9716732501983644,0.9680065512657166,0.9753678441047668,0.9946059584617616,True,49.0
Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-22,15,inner,46,0.0854377384413457,0.0625100863724947,0.9835000038146972,0.9836552739143372,0.9744848012924194,0.9929999709129332,0.9974675178527832,0.9734309315681458,0.9733959436416626,0.969960629940033,0.97685569524765,0.9951083064079284,True,49.0
