,run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size
32,T-Vem_V-Val_15px_2026-07-21,15,Vembanad,Valsequillo,0.17820274409952797,0.1414982165776047,4,0.949999988079071,0.951055645942688,0.9313910007476807,0.9715686440467834,0.9860370755195618,0.935951292514801,0.935903787612915,0.9297757148742676,0.9421131014823914,0.9793384671211243,0.18493564427131048,0.004622589001020831,5.337032762603957e-06,64
33,T-Vem_V-Raw_15px_2026-07-21,15,Vembanad,RawaPening,0.09911449098616386,0.12320913851529092,11,0.9560439586639404,0.9559999704360962,0.9579158425331116,0.9540917873382568,0.9902844429016113,0.9634796977043152,0.9633714556694031,0.9590298533439636,0.9677525758743286,0.9933658242225647,0.18493564427131048,0.004622589001020831,5.337032762603957e-06,64
34,T-Vem_V-Win_15px_2026-07-21,15,Vembanad,Winam,0.11461723471396001,0.31309738253458047,9,0.8689344525337219,0.8642486929893494,0.896774172782898,0.8339999914169312,0.9532797336578369,0.9602888226509094,0.9601908326148987,0.9554755091667175,0.9649528861045837,0.9909618496894836,0.18493564427131048,0.004622589001020831,5.337032762603957e-06,64
35,T-Val_V-Har_15px_2026-07-21,15,Valsequillo,Hartbeespoort,0.16005651747874422,0.1830634434861461,7,0.9473425149917603,0.9466333985328674,0.9461615085601807,0.9471057653427124,0.9746807813644409,0.9435504078865051,0.9439619779586792,0.9326533675193787,0.9555481672286987,0.9829981327056885,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
36,T-Val_V-Rod_15px_2026-07-21,15,Valsequillo,Rodman,0.1874179726732233,0.33313371484823723,4,0.8961802124977112,0.9031963348388672,0.846746563911438,0.9677103757858276,0.9537652134895325,0.9314446449279785,0.9308679103851318,0.9317992329597473,0.9299384355545044,0.9782177209854126,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
37,T-Val_V-Mul_15px_2026-07-21,15,Valsequillo,Mula,0.09958826659644116,0.40367680017092056,15,0.8320463299751282,0.8068812489509583,0.9098873734474182,0.7248255014419556,0.932713508605957,0.9652231335639954,0.9652892351150513,0.9617918133735657,0.9688122272491455,0.9931755065917969,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
38,T-Val_V-Inl_15px_2026-07-21,15,Valsequillo,Inle,0.09462862745425993,0.09756286020576954,26,0.9660000205039978,0.9663366079330444,0.95686274766922,0.9760000109672546,0.9942650198936462,0.9664993286132812,0.9664329886436462,0.961437463760376,0.971480667591095,0.9939984083175659,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
39,T-Val_V-Vem_15px_2026-07-21,15,Valsequillo,Vembanad,0.0826165946578478,0.10323526684220855,34,0.9685314893722534,0.968578577041626,0.9680957198143005,0.9690618515014648,0.9924001693725586,0.972338855266571,0.9722451567649841,0.9684054851531982,0.9761154651641846,0.9956533312797546,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
40,T-Val_V-Raw_15px_2026-07-21,15,Valsequillo,RawaPening,0.09409295178405776,0.12433789073527753,25,0.957042932510376,0.9577603340148926,0.9429400563240051,0.9730538725852966,0.9887803792953491,0.9669877290725708,0.9668403267860413,0.9640501141548157,0.969646692276001,0.994028627872467,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
41,T-Val_V-Win_15px_2026-07-21,15,Valsequillo,Winam,0.1445068971733007,0.22823499976072634,10,0.9139569997787476,0.9125127196311951,0.9285714030265808,0.8970000147819519,0.970291256904602,0.9489712119102478,0.9489123225212097,0.9431613683700562,0.9547338485717773,0.9862133264541626,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
