,run_ID,patch_size,test_region,epochs_trained,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_auroc,train_loss,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size
0,Test_Har_outer_15px_2026-07-21,15,Hartbeespoort,17,0.28694769206244175,0.9020669460296631,0.8916711807250977,0.9808382987976074,0.817365288734436,0.9689252376556396,0.1340948846556934,0.9526029229164124,0.9527431726455688,0.9460139870643616,0.9595687389373779,0.9881412982940674,0.10645289522584067,0.0038652006268875437,0.008538791114417188,64
1,Test_Rod_outer_15px_2026-07-21,15,Rodman,10,0.48452170565359504,0.8570029139518738,0.8660550713539124,0.8151986002922058,0.9236790537834167,0.9167002439498901,0.10223707852335695,0.9636672139167786,0.9636235237121582,0.9587382078170776,0.9685588479042053,0.9930260181427002,0.10645347278027038,0.0002414098840062012,2.9319452079141204e-05,64
2,Test_Mul_outer_15px_2026-07-21,15,Mula,12,0.6428422291248922,0.7089768052101135,0.5911864638328552,0.9237288236618042,0.43469589948654175,0.9372677206993103,0.07738723507467804,0.972798764705658,0.9727967977523804,0.9714204668998718,0.9741770625114441,0.9957201480865479,0.397780892214314,0.0012123634441485443,0.0011762617934974458,64
3,Test_Inl_outer_15px_2026-07-21,15,Inle,8,0.1268867983855307,0.9539999961853027,0.9555555582046509,0.9242990612983704,0.9890000224113464,0.9947019815444946,0.11509239059095193,0.959193766117096,0.9591072797775269,0.9552616477012634,0.9629839658737183,0.9909272193908691,0.1624074561769746,0.0015751320499779737,4.207053950287936e-06,64
4,Test_Vem_outer_15px_2026-07-21,15,Vembanad,9,0.12801535260844063,0.9565434455871582,0.9563033580780029,0.9625884890556335,0.9500998258590698,0.9899920225143433,0.12106167960103491,0.9567914009094238,0.956669270992279,0.9533671736717224,0.9599943161010742,0.9902575016021729,0.18493564427131048,0.004622589001020831,5.337032762603957e-06,64
5,Test_Val_outer_15px_2026-07-21,15,Valsequillo,15,0.17885304461507237,0.9558823704719543,0.9564796686172485,0.9437022805213928,0.9696078300476074,0.9728748798370361,0.13398352198061045,0.9527881741523743,0.9528847336769104,0.9451518058776855,0.9607452750205994,0.9880640506744385,0.10823379771832098,0.0026070247583707684,0.00757947995334801,64
6,Test_Raw_outer_15px_2026-07-21,15,RawaPening,21,0.14266081304697842,0.9490509629249573,0.9506292343139648,0.9229323267936707,0.9800398945808411,0.987616777420044,0.1576885094016301,0.9481920003890991,0.9484753012657166,0.9375,0.9597105979919434,0.9823135137557983,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
7,Test_Win_outer_15px_2026-07-21,15,Winam,21,0.41297242074055024,0.8769384622573853,0.8646864891052246,0.9608802199363708,0.7860000133514404,0.9326395988464355,0.10086753205504528,0.9652572274208069,0.9652204513549805,0.9602751135826111,0.9702169895172119,0.9925695657730103,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
