,test_region,val_region,run_ID,patch_size,loop,epoch,train_loss,val_loss,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc
20,Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-21,15,inner,21,0.11303442403200585,0.3633871436352594,0.8550440669059753,0.8544739484786987,0.8586956262588501,0.8502935171127319,0.9354121088981628,0.9612876772880554,0.9611851572990417,0.9588837623596191,0.9634975790977478,0.9912462830543518
21,Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-21,15,inner,22,0.10816749417973706,0.3440422780600164,0.86141037940979,0.8617488741874695,0.8604878187179565,0.8630136847496033,0.9385960102081299,0.962113082408905,0.9620504379272461,0.9588002562522888,0.965322732925415,0.9922593832015991
22,Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-21,15,inner,23,0.10893926625649299,0.42308251029947713,0.8388834595680237,0.8359102010726929,0.8524923920631409,0.8199608325958252,0.9210065007209778,0.9617829322814941,0.9617007374763489,0.9589244723320007,0.9644930958747864,0.992008626461029
23,Hartbeespoort,Rodman,T-Har_V-Rod_15px_2026-07-21,15,inner,24,0.10394478879570715,0.3459761878886022,0.8682664036750793,0.8688444495201111,0.8658891916275024,0.8718199729919434,0.9373685717582703,0.9630210399627686,0.962920069694519,0.9606936573982239,0.9651567935943604,0.9928349256515503
24,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,1,0.3399245474781929,0.46297332644462585,0.8214285969734192,0.7937569618225098,0.9001263976097107,0.7098703980445862,0.8802502751350403,0.8570128083229065,0.8566213250160217,0.8594738841056824,0.8537876009941101,0.9297555088996887
25,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,2,0.24780359715284964,0.37068998779109086,0.8479729890823364,0.8396946787834167,0.8575883507728577,0.8225324153900146,0.9171550273895264,0.9056681990623474,0.9061110019683838,0.9023950099945068,0.9098577499389648,0.9631444215774536
26,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,3,0.2097573606150181,0.537455667284925,0.7466216087341309,0.6733043193817139,0.8956953883171082,0.5393818616867065,0.8886008262634277,0.9233760833740234,0.9240236282348633,0.9168023467063904,0.931359589099884,0.9731295108795166
27,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,4,0.19647775050229557,0.4394468341785048,0.7953668236732483,0.7502944469451904,0.9165467619895935,0.6350947022438049,0.9289736151695251,0.9320645332336426,0.9325556755065918,0.9263913631439209,0.9388025403022766,0.975419282913208
28,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,5,0.19147124903651866,0.5761020223836641,0.6920849680900574,0.5513361692428589,0.9355608820915222,0.3908275067806244,0.9376967549324036,0.9320645332336426,0.9323555827140808,0.9289115071296692,0.9358253479003906,0.9770404100418091
29,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,6,0.15925818362238983,0.4665662969631578,0.7987451553344727,0.7599309086799622,0.8991825580596924,0.6580259203910828,0.9029338359832764,0.9439801573753357,0.9443119168281555,0.9392898082733154,0.9493880271911621,0.9837526082992554
30,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,7,0.1581062760032994,0.5102589869130992,0.7384169697761536,0.6466753482818604,0.9340866208076477,0.4945164620876312,0.9437655210494995,0.9462970495223999,0.9467727541923523,0.9389946460723877,0.9546808004379272,0.9836130738258362
31,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,8,0.14306259767873306,0.31746524008544713,0.8711389899253845,0.8620154857635498,0.8948497772216797,0.8315054774284363,0.9511064291000366,0.9501861929893494,0.950590968132019,0.9434669017791748,0.9578233361244202,0.9866188168525696
32,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,9,0.14146230064076631,0.46766860248039127,0.8185328245162964,0.8167641162872314,0.7988560795783997,0.8354935050010681,0.869648277759552,0.9525030851364136,0.952896773815155,0.9456025958061218,0.960304319858551,0.9868289232254028
33,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,10,0.14305791125028253,0.6399529365873015,0.6751930713653564,0.5147801041603088,0.9296875,0.35593220591545105,0.9333309531211853,0.9505171775817871,0.9508627653121948,0.9448072910308838,0.9569963812828064,0.9866307377815247
34,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,11,0.12139321574875772,0.7582836339832733,0.6694015264511108,0.5103645324707031,0.9015151262283325,0.35593220591545105,0.9023247957229614,0.9573851823806763,0.9577834010124207,0.9494555592536926,0.966258704662323,0.9902302026748657
35,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,12,0.12020444146638376,0.43627614956564886,0.7905405163764954,0.7398081421852112,0.927819550037384,0.6151545643806458,0.9396263957023621,0.958212673664093,0.958473801612854,0.9530662298202515,0.9639431238174438,0.990389347076416
36,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,13,0.1207041626023171,0.4770050442932195,0.6954632997512817,0.565726101398468,0.9133333563804626,0.4097706973552704,0.9351524710655212,0.9579644203186035,0.9581823945045471,0.9537856578826904,0.9626199007034302,0.9903951287269592
37,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,14,0.1159048224610142,0.6468530704040785,0.6394787430763245,0.43451929092407227,0.902515709400177,0.286141574382782,0.9235343337059021,0.959040105342865,0.9593629240989685,0.952404260635376,0.9664241075515747,0.9910719394683838
38,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,15,0.12042946944219,0.4639323234097838,0.7789575457572937,0.7217497229576111,0.923794686794281,0.5922233462333679,0.9369235634803772,0.9577988982200623,0.9579970240592957,0.9540682435035706,0.9619583487510681,0.9903671741485596
39,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,16,0.10194388149867978,0.5103652759178264,0.7388995885848999,0.6507424116134644,0.9230769276618958,0.5024925470352173,0.9230931997299194,0.962763786315918,0.9629629850387573,0.9583879709243774,0.9675818681716919,0.9932456612586975
40,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,17,0.09755677878425098,0.7092101258229335,0.665057897567749,0.49710145592689514,0.9098142981529236,0.34197407960891724,0.9169796705245972,0.9658253788948059,0.9659774303436279,0.9622517824172974,0.9697320461273193,0.9938677549362183
41,Hartbeespoort,Mula,T-Har_V-Mul_15px_2026-07-21,15,inner,18,0.09963980977033159,0.4235250134035427,0.7948841452598572,0.7504404187202454,0.9128571152687073,0.6370887160301208,0.9367761611938477,0.9641704559326172,0.9643592238426208,0.9598557949066162,0.9689050316810608,0.9933152794837952
42,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,1,0.3732421424074707,0.3580935372114182,0.8485000133514404,0.8380545377731323,0.9001148343086243,0.7839999794960022,0.9403020143508911,0.8384469747543335,0.8360053300857544,0.8446094393730164,0.8275747895240784,0.9147450923919678
43,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,2,0.2785546898037781,0.3163028875589371,0.8999999761581421,0.908088207244873,0.8401360511779785,0.9879999756813049,0.9807009696960449,0.8980011343955994,0.898692786693573,0.8883863687515259,0.9092411994934082,0.9512313604354858
44,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,3,0.2457693238024297,0.2980389792919159,0.8769999742507935,0.8692879676818848,0.9274376630783081,0.8180000185966492,0.9561090469360352,0.9128897190093994,0.9135157465934753,0.9026791453361511,0.9246156215667725,0.9612095952033997
45,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,4,0.23815031654742377,0.4443796406388283,0.840499997138977,0.8226792812347412,0.9261577129364014,0.7400000095367432,0.9339379668235779,0.9142880439758301,0.9145481586456299,0.9074044227600098,0.9218052625656128,0.963474690914154
46,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,5,0.22277836126035655,0.4470423508286476,0.8554999828338623,0.83863765001297,0.9494311213493347,0.7509999871253967,0.9438179731369019,0.9221025109291077,0.9225231409072876,0.9131843447685242,0.932054877281189,0.9674198627471924
47,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,6,0.19104932793427956,0.13266683483123778,0.9620000123977661,0.9621890783309937,0.9574257135391235,0.9670000076293945,0.9887139797210693,0.931562066078186,0.9320483207702637,0.9210653901100159,0.9432964324951172,0.9763450622558594
48,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,7,0.18604215591020704,0.18905260920524597,0.9484999775886536,0.9499270915985107,0.9243140816688538,0.9769999980926514,0.9867500066757202,0.9310685396194458,0.9315583109855652,0.9205811023712158,0.9428004622459412,0.9779911637306213
49,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,8,0.1855208977359469,0.13115992110967636,0.9605000019073486,0.960910439491272,0.9510284066200256,0.9710000157356262,0.9866729974746704,0.9322201013565063,0.9326907396316528,0.9218472242355347,0.9437923431396484,0.9778341054916382
50,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,9,0.18822399133376172,0.11737575799226761,0.9764999747276306,0.9763700366020203,0.9817997813224792,0.9710000157356262,0.9910639524459839,0.934112012386322,0.9346389174461365,0.9228166341781616,0.946768045425415,0.9765681028366089
51,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,10,0.1749795911965563,0.1167581618130207,0.9674999713897705,0.9679645299911499,0.9543246030807495,0.9819999933242798,0.9938679933547974,0.9355103969573975,0.9359790682792664,0.924802303314209,0.9474292993545532,0.9803373217582703
52,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,11,0.14990846213834932,0.09744480220973492,0.9695000052452087,0.9695152640342712,0.9690309762954712,0.9700000286102295,0.9923579692840576,0.9435716271400452,0.9437981247901917,0.9355205297470093,0.9522234797477722,0.985768735408783
53,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,12,0.15192397422227477,0.11419496580958366,0.9599999785423279,0.9592667818069458,0.9771783947944641,0.9419999718666077,0.9915949702262878,0.9476022124290466,0.9477654695510864,0.9402863383293152,0.9553645253181458,0.9848371744155884
54,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,13,0.1483566646632017,0.12457119473814965,0.9580000042915344,0.957317054271698,0.9731404781341553,0.9419999718666077,0.9896329641342163,0.9471086859703064,0.9471781849861145,0.9413781762123108,0.9530500769615173,0.9852414131164551
55,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,14,0.1475063515993299,0.15456430327892304,0.9470000267028809,0.9462474584579468,0.959876537322998,0.9330000281333923,0.985971987247467,0.9469441771507263,0.9469703435897827,0.9419365525245667,0.9520581960678101,0.9859622716903687
56,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,15,0.14436570447536737,0.11031436598300934,0.9674999713897705,0.9677739143371582,0.9596853256225586,0.9760000109672546,0.992313027381897,0.948424756526947,0.9483993053436279,0.9442805647850037,0.9525541663169861,0.9865010976791382
57,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,16,0.12593700089883753,0.09830318722128868,0.9704999923706055,0.970544159412384,0.9690927267074585,0.972000002861023,0.9922419786453247,0.9547585844993591,0.9548588395118713,0.9481662511825562,0.961646556854248,0.9898708462715149
58,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,17,0.12512728556447628,0.10597421038150788,0.9704999923706055,0.970426082611084,0.9728643298149109,0.9679999947547913,0.9892209768295288,0.9549230933189392,0.9549416303634644,0.9499427676200867,0.9599933624267578,0.9900076389312744
59,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,18,0.12341739356510438,0.12965102501213552,0.9614999890327454,0.9624207019805908,0.9399427771568298,0.9860000014305115,0.9914539456367493,0.9567327499389648,0.9566935896873474,0.9529276490211487,0.9604893326759338,0.9901381134986877
60,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,19,0.1224301517992768,0.09343151950836182,0.9725000262260437,0.9725685715675354,0.9701492786407471,0.9750000238418579,0.9917399287223816,0.9582956433296204,0.9582956433296204,0.9536673426628113,0.9629690647125244,0.9899249076843262
61,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,20,0.12267399244601862,0.10462780269235372,0.9660000205039978,0.966469407081604,0.9533073902130127,0.9800000190734863,0.9910809993743896,0.9555811285972595,0.9556359052658081,0.9498611688613892,0.9614812135696411,0.9902022480964661
62,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,21,0.11443193025958717,0.09714881163835526,0.9704999923706055,0.970426082611084,0.9728643298149109,0.9679999947547913,0.9922189712524414,0.9610923528671265,0.9610795974731445,0.956749677658081,0.9654488563537598,0.9912577867507935
63,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,22,0.11439690777097788,0.1021897900402546,0.968999981880188,0.9692460298538208,0.961614191532135,0.9769999980926514,0.9917269945144653,0.9596940279006958,0.9596906900405884,0.9551334381103516,0.9642916321754456,0.9913609623908997
64,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,23,0.11026343311895379,0.1091974966675043,0.965499997138977,0.9657907485961914,0.9577187895774841,0.9739999771118164,0.9906669855117798,0.9606810808181763,0.9606389999389648,0.9570139646530151,0.9642916321754456,0.9921922087669373
65,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,24,0.1097799542029751,0.10216753888130188,0.972000002861023,0.9719439148902893,0.9738956093788147,0.9700000286102295,0.9897239804267883,0.960187554359436,0.9601777195930481,0.9557739496231079,0.9646222591400146,0.992277979850769
66,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,25,0.10885013429469612,0.09122909469157457,0.972000002861023,0.9719157218933105,0.9748491048812866,0.968999981880188,0.9901029467582703,0.9617504477500916,0.9616557955741882,0.9593616127967834,0.9639610052108765,0.9921042919158936
67,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,26,0.1073201708051291,0.09525619775056839,0.9714999794960022,0.9715142250061035,0.9710289835929871,0.972000002861023,0.9904769659042358,0.9628197550773621,0.9627615809440613,0.9595992565155029,0.965944766998291,0.992387056350708
68,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,27,0.10477588385125372,0.10145477710664272,0.9714999794960022,0.9715142250061035,0.9710289835929871,0.972000002861023,0.9918900728225708,0.9619149565696716,0.9618270397186279,0.9593750238418579,0.9642916321754456,0.992988646030426
69,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,28,0.10556631571266754,0.0917755391150713,0.9725000262260437,0.9724862575531006,0.9729729890823364,0.972000002861023,0.9918130040168762,0.9643003940582275,0.96427983045578,0.9601704478263855,0.9684245586395264,0.9926363229751587
70,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,29,0.10301706186542682,0.09113298770040273,0.972000002861023,0.9720559120178223,0.9701195359230042,0.9739999771118164,0.991847038269043,0.9634778499603271,0.9635048508644104,0.9581494331359863,0.9689204692840576,0.9930812120437622
71,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,30,0.10145238527081717,0.09936201719194651,0.9714999794960022,0.9716276526451111,0.9672943353652954,0.9760000109672546,0.990166962146759,0.9649584889411926,0.9648630619049072,0.9627983570098877,0.9669367074966431,0.9936085939407349
72,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,31,0.1013307836272317,0.10029766143858433,0.968500018119812,0.9687654972076416,0.9606686234474182,0.9769999980926514,0.9915969967842102,0.9650407433509827,0.9649773240089417,0.9620440602302551,0.9679285883903503,0.993267297744751
73,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,32,0.10026459457478241,0.10126227238774299,0.968500018119812,0.96879643201828,0.9597644805908203,0.9779999852180481,0.9905179738998413,0.9637246131896973,0.9636648297309875,0.960578203201294,0.9667713642120361,0.9934386610984802
74,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,33,0.09632155361208485,0.0945573397576809,0.9704999923706055,0.970719575881958,0.9635468125343323,0.9779999852180481,0.9922900199890137,0.9655342698097229,0.9655058979988098,0.9616267681121826,0.9694164395332336,0.9939268231391907
75,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,34,0.09687459881237348,0.10029362854361534,0.9714999794960022,0.9714571833610535,0.9729187488555908,0.9700000286102295,0.9901440143585205,0.9662745594978333,0.966210663318634,0.9633525013923645,0.9690858125686646,0.9943447113037109
76,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,35,0.09796892039730938,0.09795357954502106,0.9700000286102295,0.9700299501419067,0.9690618515014648,0.9710000157356262,0.9909180402755737,0.9664390683174133,0.9663810133934021,0.9633645415306091,0.9694164395332336,0.9939936995506287
77,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,36,0.0965936853678846,0.09497652888298035,0.9729999899864197,0.9730538725852966,0.9711155295372009,0.9750000238418579,0.9909720420837402,0.9677551984786987,0.9676887392997742,0.9649843573570251,0.9704083204269409,0.9937938451766968
78,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,37,0.09642661818182663,0.09630412466824055,0.9725000262260437,0.9724586606025696,0.9739217758178711,0.9710000157356262,0.9908009767532349,0.9676729440689087,0.9676889181137085,0.9625449776649475,0.9728880524635315,0.9940007925033569
79,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,38,0.09570291688812987,0.09680122096836567,0.972000002861023,0.9720559120178223,0.9701195359230042,0.9739999771118164,0.9910119771957397,0.9672616720199585,0.9672158360481262,0.9638811349868774,0.9705736637115479,0.9939678907394409
80,Hartbeespoort,Inle,T-Har_V-Inl_15px_2026-07-21,15,inner,39,0.09442466837560463,0.09670916417241096,0.9710000157356262,0.9710000157356262,0.9710000157356262,0.9710000157356262,0.9910779595375061,0.9666858315467834,0.9666913151741028,0.9618657827377319,0.9715655446052551,0.9942784309387207
81,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,1,0.3966085429105284,0.31134490310014423,0.9275724291801453,0.9285362362861633,0.9172346591949463,0.940119743347168,0.970302402973175,0.8258329629898071,0.8231855034828186,0.8315895795822144,0.8149495720863342,0.9023736715316772
82,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,2,0.2995845804583237,0.2651329268882801,0.9030969142913818,0.8985355496406555,0.9439560174942017,0.8572854399681091,0.970826268196106,0.8844919800758362,0.8849368691444397,0.8771730065345764,0.8928394317626953,0.9460706114768982
83,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,3,0.24169328149847905,0.20870109034942222,0.928071916103363,0.9282868504524231,0.9264413714408875,0.9301397204399109,0.9751008152961731,0.911394476890564,0.9116561412811279,0.9044596552848816,0.9189680814743042,0.963990330696106
84,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,4,0.2323452431005198,0.20761521927245727,0.9230769276618958,0.9249512553215027,0.9038095474243164,0.9471057653427124,0.976630687713623,0.9192101955413818,0.9194685816764832,0.9119895696640015,0.9270712733268738,0.9656529426574707
85,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,5,0.2257852610763038,0.3206842664506409,0.8436563611030579,0.8170660138130188,0.9858956336975098,0.697604775428772,0.9851875901222229,0.918552041053772,0.9185587167739868,0.9138975143432617,0.9232677221298218,0.9678341746330261
86,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,6,0.19735484554021263,0.21034131510988935,0.9210789203643799,0.9186405539512634,0.9489361643791199,0.8902195692062378,0.9781665802001953,0.9290826916694641,0.929297924041748,0.9218876957893372,0.9368281960487366,0.9753046035766602
87,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,7,0.1794373606640044,0.235895295935375,0.9040958881378174,0.8958785533905029,0.980997622013092,0.8243513107299805,0.985802412033081,0.9360756874084473,0.9362226128578186,0.9294328689575195,0.943112313747406,0.9790991544723511
88,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,8,0.17823167284027336,0.21005532883859418,0.922577440738678,0.9197307229042053,0.9558665156364441,0.886227548122406,0.9798043966293335,0.9378033876419067,0.9382655620574951,0.9267624020576477,0.950057864189148,0.9793552756309509
89,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,9,0.17164699604779984,0.15253557095101306,0.9585414528846741,0.9582704901695251,0.9655521512031555,0.9510977864265442,0.990315318107605,0.9385437965393066,0.9389456510543823,0.9282482266426086,0.949892520904541,0.9810508489608765
90,Hartbeespoort,Vembanad,T-Har_V-Vem_15px_2026-07-21,15,inner,10,0.16798038273522609,0.17183410338350347,0.9455544352531433,0.9472154974937439,0.9200376272201538,0.976047933101654,0.9850833415985107,0.9394487738609314,0.939839780330658,0.929206371307373,0.9507193565368652,0.9819583892822266
